peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
TrH2_TrispH2_006455	2	10	2	4	7	4	11	16	12	17	9	7	23	19	3
TrH2_TrispH2_006456	0	3	0	0	3	0	0	4	1	4	0	2	5	2	1
TrH2_TrispH2_006458	0	0	0	0	0	0	0	9	0	37	0	2	11	0	0
TrH2_TrispH2_006459	0	0	0	0	1	0	1	2	2	1	4	0	2	8	1
TrH2_TrispH2_006460	5	4	4	3	2	3	2	3	2	16	3	2	6	4	2
TrH2_TrispH2_006461	0	1	2	2	0	0	1	0	0	3	0	0	11	3	1
TrH2_TrispH2_006462	0	0	2	1	0	0	0	0	0	2	1	0	2	1	0
TrH2_TrispH2_006463	0	0	0	0	0	1	0	1	0	3	0	1	0	0	0
TrH2_TrispH2_006464	0	0	0	2	0	0	0	0	0	0	1	0	3	0	1
TrH2_TrispH2_006465	0	0	0	0	0	0	0	1	0	0	1	0	1	2	1
TrH2_TrispH2_006466	0	0	0	0	0	2	0	0	0	1	6	0	1	1	0
TrH2_TrispH2_006468	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0
TrH2_TrispH2_006469	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_006470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
TrH2_TrispH2_006426	3	4	5	4	3	4	9	14	14	23	17	9	13	4	3
TrH2_TrispH2_006428	0	0	0	0	1	2	7	1	1	5	2	0	3	1	0
TrH2_TrispH2_006429	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
TrH2_TrispH2_006430	0	0	1	2	0	1	1	1	0	1	0	0	6	0	0
TrH2_TrispH2_006431	1	4	4	7	1	1	12	9	0	11	3	12	6	1	0
TrH2_TrispH2_006432	0	0	0	0	0	0	0	1	0	0	1	0	5	1	0
TrH2_TrispH2_006434	0	1	0	1	0	0	1	0	1	1	5	0	2	0	0
TrH2_orphan_695	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_orphan_696	0	1	0	0	0	0	0	2	1	1	0	0	2	0	0
TrH2_TrispH2_006442	0	1	0	0	0	0	0	1	1	0	0	1	2	0	0
TrH2_TrispH2_006443	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0
TrH2_TrispH2_006445	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
TrH2_TrispH2_006447	0	0	2	0	0	0	0	0	1	1	5	0	4	0	0
TrH2_orphan_698	0	0	0	0	2	0	0	6	8	0	6	0	0	0	0
TrH2_TrispH2_006451	0	0	0	0	0	0	2	32	48	0	0	0	1	0	0
TrH2_TrispH2_006454	3	6	3	5	3	7	5	6	5	5	9	0	7	11	1
TrH2_TrispH2_006457	3	8	6	8	1	4	3	6	10	13	11	7	10	9	0
TrH2_orphan_700	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
TrH2_TrispH2_005746	1	4	1	0	0	0	0	3	0	3	1	0	0	0	0
TrH2_TrispH2_005747	145	146	0	0	0	0	0	13	1	38	3	1	0	0	0
TrH2_TrispH2_005748	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
TrH2_TrispH2_005749	6	20	6	29	8	9	22	28	34	49	101	18	54	42	8
TrH2_TrispH2_005750	2	2	1	8	0	1	2	10	18	15	49	3	11	0	1
TrH2_TrispH2_005751	0	10	0	3	2	1	5	2	0	3	3	4	6	3	0
TrH2_TrispH2_005754	0	4	0	0	0	2	2	4	2	1	6	1	2	0	1
TrH2_TrispH2_005756	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
TrH2_TrispH2_005758	0	2	0	2	0	0	5	0	2	4	6	0	7	2	0
TrH2_orphan_705	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_005767	4	12	0	16	8	11	11	9	13	28	11	5	29	11	2
TrH2_TrispH2_005772	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_005776	3	21	3	9	2	0	9	16	18	17	25	8	20	13	2
TrH2_TrispH2_005777	1	4	0	4	0	0	2	0	2	6	3	2	3	3	0
TrH2_orphan_706	5	10	0	0	0	0	0	1	0	0	1	0	0	0	0
TrH2_TrispH2_005779	64	164	25	47	55	68	93	93	77	194	175	53	136	88	24
TrH2_TrispH2_005781	0	1	1	1	1	0	0	1	6	0	1	1	0	0	0
TrH2_TrispH2_005782	0	0	0	1	0	0	1	0	1	9	1	1	2	2	0
TrH2_TrispH2_005783	1	0	2	0	1	0	0	0	1	2	2	0	2	0	0
TrH2_TrispH2_005784	0	1	0	0	1	0	2	8	0	12	1	2	7	0	0
TrH2_TrispH2_005786	0	3	0	0	0	1	2	3	3	10	2	1	3	3	1
TrH2_TrispH2_005790	3	15	1	5	5	4	4	2	5	5	6	5	15	3	0
TrH2_TrispH2_005792	1	1	0	8	3	2	1	5	7	8	3	3	2	1	2
TrH2_TrispH2_005794	0	1	0	2	0	0	0	2	1	2	2	0	2	3	2
TrH2_TrispH2_005796	0	0	0	0	0	0	2	1	0	0	3	0	1	3	0
TrH2_orphan_707	0	0	1	0	0	0	0	1	0	1	0	0	3	1	0
TrH2_TrispH2_005797	0	0	1	2	15	3	0	16	21	3	2	2	15	2	0
TrH2_orphan_708	3	5	0	1	0	1	0	3	0	0	0	0	2	0	0
TrH2_TrispH2_005798	19	48	0	0	9	4	2	22	28	2	1	0	6	5	0
TrH2_TrispH2_005799	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
TrH2_orphan_709	0	2	0	0	1	0	0	0	1	1	0	0	2	2	0
TrH2_TrispH2_005752	3	12	1	7	2	2	9	12	10	21	27	7	50	12	3
TrH2_TrispH2_005753	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0
TrH2_TrispH2_005755	1	0	0	0	1	0	1	1	5	2	1	0	1	1	1
TrH2_TrispH2_005757	0	0	0	1	0	0	2	1	2	3	0	0	4	1	0
TrH2_TrispH2_005760	1	2	2	1	2	1	0	2	5	4	3	1	5	1	0
TrH2_TrispH2_005761	1	1	0	0	2	0	0	2	0	0	2	0	0	0	1
TrH2_TrispH2_005762	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2
TrH2_TrispH2_005763	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_005765	0	0	6	16	0	0	0	0	0	0	0	0	24	0	0
TrH2_TrispH2_005766	0	2	2	1	0	3	3	3	5	7	4	7	3	4	1
TrH2_TrispH2_005768	1	3	1	0	0	2	2	2	0	7	0	0	3	6	3
TrH2_TrispH2_005769	1	3	1	4	0	4	2	4	3	3	1	0	2	4	1
TrH2_TrispH2_005770	0	0	0	0	1	0	0	1	2	0	0	0	2	1	0
TrH2_TrispH2_005771	0	1	1	0	0	0	0	1	0	4	1	2	3	1	0
TrH2_TrispH2_005774	1	1	1	2	3	0	2	1	2	3	4	0	5	2	0
TrH2_TrispH2_005775	0	0	0	1	0	0	1	3	2	1	3	0	2	0	0
TrH2_orphan_710	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
TrH2_TrispH2_005778	11	16	0	0	0	0	0	1	0	12	9	0	2	0	0
TrH2_orphan_711	1	4	0	0	0	0	0	0	0	2	0	0	0	0	0
TrH2_TrispH2_005780	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0
TrH2_TrispH2_005785	0	1	0	0	1	0	0	1	1	2	4	3	3	1	1
TrH2_TrispH2_005787	5	26	2	9	7	11	15	13	18	26	24	7	34	4	6
TrH2_TrispH2_005789	2	3	2	2	2	1	1	0	5	3	6	1	2	0	0
TrH2_TrispH2_005791	1	1	0	0	1	0	0	0	1	3	1	1	2	3	0
TrH2_TrispH2_005793	0	1	2	4	2	1	7	5	6	19	16	8	9	3	1
TrH2_TrispH2_005795	0	3	0	2	1	2	0	3	2	1	5	3	1	3	1
TrH2_orphan_713	0	1	0	0	0	1	1	24	29	0	0	0	1	0	0
TrH2_orphan_714	0	2	0	0	2	2	0	6	4	12	0	0	0	1	0
TrH2_TrispH2_005800	0	3	0	3	4	1	0	9	0	3	2	1	1	2	1
TrH2_TrispH2_005966	3	12	11	21	5	1	4	11	9	22	13	11	22	8	1
TrH2_TrispH2_005968	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
TrH2_TrispH2_005972	0	0	0	2	1	1	0	3	1	2	3	0	1	3	0
TrH2_TrispH2_005974	2	4	3	10	2	5	5	9	11	11	15	0	22	1	0
TrH2_TrispH2_005976	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
TrH2_TrispH2_005977	3	9	2	5	5	4	6	3	6	20	20	2	10	5	0
TrH2_TrispH2_005978	0	0	1	0	0	0	1	1	5	2	7	2	5	0	1
TrH2_TrispH2_005980	2	15	2	9	4	5	3	12	14	29	28	8	25	4	6
TrH2_TrispH2_005982	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
TrH2_TrispH2_005984	0	1	0	3	0	0	0	1	0	1	1	1	2	1	0
TrH2_TrispH2_005986	6	12	5	10	6	4	6	9	8	33	22	5	25	8	0
TrH2_TrispH2_005987	1	4	4	0	1	2	2	2	2	7	9	2	1	2	3
TrH2_TrispH2_005988	0	2	1	0	0	1	1	0	0	3	2	2	3	0	0
TrH2_TrispH2_005991	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0
TrH2_TrispH2_005992	0	9	0	0	4	4	1	4	10	15	9	12	3	1	0
TrH2_TrispH2_005993	12	15	0	0	6	3	6	5	2	18	10	5	14	3	0
TrH2_TrispH2_005994	7	7	0	0	1	3	4	1	4	9	0	17	17	4	0
TrH2_TrispH2_005995	0	2	0	1	0	1	0	0	0	2	0	0	3	0	0
TrH2_TrispH2_005996	1	19	2	0	0	0	0	2	1	10	3	0	13	0	1
TrH2_TrispH2_005998	1	7	2	4	0	2	3	5	6	3	5	1	7	2	0
TrH2_TrispH2_006000	0	2	0	0	3	2	5	1	4	11	4	3	5	5	3
TrH2_TrispH2_006002	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0
TrH2_TrispH2_006005	5	21	6	13	2	4	7	16	18	24	24	19	32	7	3
TrH2_TrispH2_006007	1	2	0	1	1	1	0	1	0	2	1	0	1	0	0
TrH2_TrispH2_006009	0	2	3	2	0	1	1	2	6	3	3	0	2	0	0
TrH2_TrispH2_006011	4	16	8	23	6	11	16	12	24	34	48	13	92	17	11
TrH2_TrispH2_006013	2	1	2	1	0	1	0	2	0	4	1	0	0	2	0
TrH2_TrispH2_006014	1	7	1	2	0	0	0	2	1	4	3	2	0	0	1
TrH2_TrispH2_006015	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0
TrH2_TrispH2_005967	0	0	0	0	0	1	0	0	2	0	1	0	2	1	1
TrH2_TrispH2_005969	0	1	1	0	1	2	5	1	0	7	6	0	2	6	0
TrH2_TrispH2_005971	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
TrH2_TrispH2_005973	2	4	2	3	3	2	4	5	4	8	8	4	3	5	1
TrH2_TrispH2_005975	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
TrH2_TrispH2_005979	65	196	160	344	79	110	145	250	244	401	355	176	541	187	34
TrH2_TrispH2_005983	0	0	1	1	0	0	0	0	0	1	2	0	3	0	0
TrH2_TrispH2_005985	8	13	3	4	7	10	10	3	5	13	34	6	8	5	1
TrH2_TrispH2_005989	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_005990	0	0	0	0	0	0	1	0	2	3	1	0	1	0	0
TrH2_orphan_716	0	0	0	0	0	0	0	0	0	8	4	1	1	2	0
TrH2_orphan_717	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
TrH2_orphan_718	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_orphan_719	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
TrH2_TrispH2_005997	0	6	0	2	0	2	0	3	4	2	2	1	0	0	1
TrH2_TrispH2_005999	0	8	0	1	5	3	11	8	8	15	12	2	2	15	6
TrH2_TrispH2_006001	5	22	8	11	1	2	10	5	7	20	18	2	16	10	4
TrH2_TrispH2_006003	0	3	1	3	2	1	5	0	5	6	11	0	2	1	2
TrH2_TrispH2_006004	0	1	0	0	0	1	0	2	0	2	1	0	1	0	0
TrH2_TrispH2_006006	0	1	1	1	1	0	1	3	3	2	5	0	1	2	1
TrH2_TrispH2_006008	0	4	1	2	2	4	3	2	2	7	6	1	3	4	1
TrH2_TrispH2_006010	0	0	1	0	0	1	1	0	1	2	2	0	3	0	0
TrH2_TrispH2_006012	0	0	1	0	0	0	1	1	1	1	2	1	0	0	0
TrH2_TrispH2_006016	0	1	0	2	1	0	0	1	4	0	0	0	2	0	1
TrH2_orphan_720	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_005163	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
TrH2_TrispH2_005164	12	11	0	0	2	1	2	20	26	12	13	0	12	8	0
TrH2_TrispH2_005165	0	2	0	0	1	2	0	3	2	3	4	5	2	0	2
TrH2_TrispH2_005168	1	2	1	0	0	0	0	2	6	6	4	0	6	2	4
TrH2_TrispH2_005170	0	5	3	3	1	1	1	2	5	7	13	1	5	3	1
TrH2_TrispH2_005171	0	1	1	2	1	3	1	0	4	5	5	0	4	4	0
TrH2_TrispH2_005172	1	2	3	3	0	1	1	2	2	5	3	2	14	2	0
TrH2_TrispH2_005175	1	0	0	2	1	1	0	0	1	6	0	0	4	2	0
TrH2_TrispH2_005176	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TrH2_TrispH2_005178	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
TrH2_TrispH2_005180	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
TrH2_TrispH2_005183	1	3	0	1	0	0	2	5	3	2	2	0	2	0	0
TrH2_TrispH2_005185	0	1	2	9	0	0	1	2	2	7	1	1	7	2	1
TrH2_TrispH2_005188	3	21	13	14	3	2	13	8	6	15	23	9	33	9	5
TrH2_TrispH2_005190	4	8	1	3	2	2	2	8	5	8	2	2	9	0	2
TrH2_TrispH2_005191	0	1	0	1	1	1	0	3	0	4	8	2	2	2	0
TrH2_TrispH2_005193	2	21	8	8	9	5	15	5	9	23	23	11	12	6	0
TrH2_TrispH2_005194	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_005195	0	7	53	124	1	0	3	6	3	13	9	8	3	8	1
TrH2_TrispH2_005198	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0
TrH2_TrispH2_005201	0	0	5	7	1	0	0	0	1	2	2	0	2	2	0
TrH2_TrispH2_005205	1	0	0	3	0	0	0	0	3	3	2	0	2	0	0
TrH2_TrispH2_005207	0	1	0	1	0	3	2	2	2	0	6	1	2	1	1
TrH2_TrispH2_005208	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
TrH2_TrispH2_005209	0	0	0	0	0	1	0	0	1	0	3	1	0	0	0
TrH2_TrispH2_005210	0	2	0	3	0	1	0	1	1	2	2	0	0	1	0
TrH2_TrispH2_005212	0	0	1	1	2	1	1	0	1	3	4	2	7	1	2
TrH2_TrispH2_005162	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
TrH2_TrispH2_005166	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_005167	0	0	2	3	0	0	0	0	0	3	2	1	0	0	3
TrH2_TrispH2_005173	16	32	2	4	5	8	10	6	0	22	4	3	11	2	1
TrH2_TrispH2_005174	1	3	1	1	1	0	2	1	3	5	5	1	2	1	1
TrH2_TrispH2_005177	0	1	0	1	0	0	0	2	2	4	1	0	0	0	0
TrH2_TrispH2_005182	0	0	1	3	0	0	2	1	0	8	7	3	4	1	1
TrH2_TrispH2_005184	1	1	2	2	1	1	1	1	1	0	4	3	4	1	1
TrH2_TrispH2_005186	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
TrH2_TrispH2_005187	0	3	0	0	0	1	1	1	0	6	1	0	0	0	0
TrH2_TrispH2_005189	1	3	4	9	1	1	4	4	6	6	9	1	3	0	2
TrH2_TrispH2_005192	0	2	0	0	0	0	0	1	2	2	2	0	0	1	0
TrH2_TrispH2_005196	1	2	1	4	1	0	1	1	0	2	1	1	0	0	0
TrH2_TrispH2_005197	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0
TrH2_TrispH2_005199	8	15	5	19	6	7	12	11	24	39	18	9	27	16	2
TrH2_TrispH2_005200	13	23	10	23	0	0	7	6	3	10	13	3	12	15	2
TrH2_TrispH2_005202	1	5	2	0	0	2	2	1	2	5	5	0	3	0	0
TrH2_TrispH2_005203	3	1	0	1	0	1	2	0	2	5	2	0	1	6	1
TrH2_TrispH2_005204	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
TrH2_TrispH2_005206	1	2	2	4	0	1	4	11	3	5	11	7	4	8	2
TrH2_TrispH2_005211	1	3	4	11	2	0	2	6	5	3	4	4	4	1	0
TrH2_TrispH2_005107	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0
TrH2_TrispH2_005110	2	5	8	6	3	2	10	9	11	15	15	3	8	7	1
TrH2_TrispH2_005111	2	3	3	5	1	1	0	1	4	6	4	2	3	4	1
TrH2_TrispH2_005114	1	1	1	3	1	2	0	1	1	7	3	0	2	1	0
TrH2_TrispH2_005116	0	0	0	0	2	0	4	0	5	3	1	0	2	1	3
TrH2_orphan_725	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
TrH2_TrispH2_005120	2	3	0	4	3	1	1	1	3	9	5	4	8	6	2
TrH2_TrispH2_005122	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1
TrH2_TrispH2_005123	0	0	0	0	0	0	1	0	1	2	8	2	2	3	1
TrH2_TrispH2_005124	4	3	3	8	1	2	5	3	7	23	89	6	17	4	4
TrH2_TrispH2_005126	1	1	0	2	0	0	0	0	1	4	5	2	1	1	0
TrH2_TrispH2_005128	0	0	1	3	0	0	0	1	0	2	0	1	1	1	0
TrH2_TrispH2_005129	0	2	3	0	0	0	0	2	2	1	2	0	3	0	0
TrH2_TrispH2_005131	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0
TrH2_TrispH2_005132	0	1	0	1	0	0	4	2	3	2	4	1	4	2	0
TrH2_TrispH2_005133	0	1	0	0	0	0	2	3	1	3	3	1	1	2	0
TrH2_TrispH2_005135	1	4	2	12	1	1	9	7	15	12	11	3	12	6	0
TrH2_TrispH2_005137	0	4	1	1	0	2	0	3	1	3	18	17	2	0	1
TrH2_TrispH2_005144	0	1	1	0	0	0	1	0	0	2	2	2	1	0	0
TrH2_TrispH2_005146	3	9	2	13	0	5	2	5	5	7	9	5	12	5	1
TrH2_TrispH2_005147	0	3	5	5	0	1	0	0	2	2	2	3	7	3	0
TrH2_TrispH2_005149	0	1	0	0	0	0	0	0	0	3	2	2	0	0	0
TrH2_TrispH2_005151	0	1	1	1	0	0	1	0	0	4	2	1	4	0	0
TrH2_TrispH2_005153	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
TrH2_TrispH2_005156	2	3	0	0	0	2	2	1	2	5	3	5	2	1	0
TrH2_TrispH2_005157	4	7	0	5	2	2	0	3	3	9	6	1	7	5	0
TrH2_TrispH2_005158	23	45	0	1	24	17	13	10	13	22	18	9	6	22	0
TrH2_TrispH2_005108	0	2	2	3	0	0	3	3	1	8	5	2	6	2	0
TrH2_TrispH2_005109	16	19	6	11	13	17	12	12	17	44	22	6	53	14	5
TrH2_TrispH2_005112	16	42	5	20	17	27	30	36	36	72	63	19	69	18	10
TrH2_TrispH2_005113	0	2	0	2	0	0	2	3	4	4	3	3	6	1	0
TrH2_TrispH2_005117	1	4	1	1	0	1	3	2	2	5	1	1	3	1	0
TrH2_TrispH2_005118	103	104	5	56	24	90	64	24	7	115	123	91	263	29	1
TrH2_orphan_726	0	0	0	2	0	3	1	0	0	3	1	2	12	0	0
TrH2_TrispH2_005119	6	2	10	16	0	0	6	3	3	8	8	4	18	4	0
TrH2_TrispH2_005121	0	2	1	1	2	0	1	0	1	0	3	1	0	2	4
TrH2_TrispH2_005125	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0
TrH2_TrispH2_005127	2	6	3	1	2	3	5	2	2	10	6	4	5	5	1
TrH2_TrispH2_005130	2	4	1	6	4	7	2	3	3	19	11	3	8	11	3
TrH2_TrispH2_005134	0	0	0	0	0	0	1	0	0	13	0	0	0	0	0
TrH2_orphan_729	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TrH2_TrispH2_005136	0	0	1	2	0	0	0	0	2	3	4	2	1	4	0
TrH2_TrispH2_005138	3	0	0	0	2	1	0	4	0	2	1	4	0	2	2
TrH2_TrispH2_005139	0	0	0	1	0	2	0	0	0	1	2	0	0	1	0
TrH2_TrispH2_005140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_005141	0	0	1	0	0	0	1	1	1	2	0	0	0	0	0
TrH2_TrispH2_005142	3	3	0	2	18	1	3	8	2	15	28	21	20	0	2
TrH2_TrispH2_005145	1	5	1	3	0	3	0	5	3	5	7	3	9	2	1
TrH2_TrispH2_005148	0	1	2	0	0	0	2	0	4	0	0	3	1	1	0
TrH2_TrispH2_005150	0	0	0	0	0	1	9	13	0	3	88	0	9	1	0
TrH2_TrispH2_005152	6	6	0	3	3	1	4	3	1	8	13	5	7	2	2
TrH2_TrispH2_005154	0	0	2	1	3	0	1	0	1	1	0	3	4	1	0
TrH2_TrispH2_005155	1	2	0	1	1	2	3	5	7	14	7	3	3	2	2
TrH2_TrispH2_005159	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TrH2_TrispH2_005160	4	4	0	2	2	2	5	4	1	6	3	2	2	3	1
TrH2_TrispH2_005161	2	4	0	2	0	1	2	5	1	2	4	3	3	2	0
TrH2_orphan_731	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TrH2_TrispH2_005801	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
TrH2_TrispH2_005804	0	0	0	0	1	0	0	2	1	0	0	0	1	0	0
TrH2_TrispH2_005806	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
TrH2_TrispH2_005807	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
TrH2_TrispH2_005808	5	2	0	1	0	0	0	0	0	3	0	0	1	1	0
TrH2_TrispH2_005809	2	2	0	2	0	0	1	1	0	3	0	0	1	5	1
TrH2_TrispH2_005810	1	7	0	0	0	2	5	0	0	2	5	4	1	2	1
TrH2_TrispH2_005811	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0
TrH2_TrispH2_005812	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
TrH2_TrispH2_005813	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
TrH2_orphan_732	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TrH2_orphan_733	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TrH2_TrispH2_005826	0	0	1	0	1	0	0	1	1	0	0	1	2	0	0
TrH2_TrispH2_005829	0	1	0	0	0	1	1	1	0	3	10	2	3	0	0
TrH2_TrispH2_005830	0	3	2	5	0	1	5	7	9	11	11	2	10	4	0
TrH2_TrispH2_005834	0	2	0	1	0	0	1	0	2	2	1	0	0	2	1
TrH2_orphan_736	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0
TrH2_TrispH2_005838	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0
TrH2_TrispH2_005840	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
TrH2_TrispH2_005841	3	2	0	3	0	1	5	1	0	6	2	0	7	0	0
TrH2_TrispH2_005844	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
TrH2_TrispH2_005845	1	2	1	2	0	0	4	1	5	3	4	2	3	0	1
TrH2_TrispH2_005846	2	4	1	2	2	2	3	2	3	9	2	2	8	4	1
TrH2_TrispH2_005848	1	0	0	0	0	2	5	1	0	2	4	1	3	4	5
TrH2_TrispH2_005849	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0
TrH2_TrispH2_005850	1	4	0	0	3	0	0	3	2	2	6	2	0	1	0
TrH2_TrispH2_005854	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_005802	0	0	0	0	3	1	1	0	0	1	1	0	1	0	0
TrH2_orphan_738	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TrH2_TrispH2_005803	1	0	0	0	0	0	0	1	0	3	0	0	1	0	0
TrH2_TrispH2_005814	0	1	3	0	1	1	0	2	0	2	3	0	1	1	0
TrH2_TrispH2_005815	0	2	1	3	0	2	0	1	0	1	2	2	2	1	5
TrH2_TrispH2_005816	1	7	0	0	5	0	1	2	3	10	1	1	3	7	2
TrH2_TrispH2_005817	0	0	0	1	0	0	0	0	3	4	4	0	1	0	1
TrH2_TrispH2_005818	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0
TrH2_TrispH2_005819	0	0	4	0	0	0	0	0	2	2	2	0	1	0	0
TrH2_TrispH2_005820	0	0	0	2	3	1	0	0	0	2	17	0	4	4	0
TrH2_TrispH2_005821	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0
TrH2_TrispH2_005822	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
TrH2_TrispH2_005823	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0
TrH2_TrispH2_005824	0	0	0	7	0	0	0	1	0	0	13	0	0	0	1
TrH2_TrispH2_005825	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0
TrH2_TrispH2_005828	0	1	0	3	0	2	0	4	1	3	6	0	3	2	0
TrH2_TrispH2_005831	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
TrH2_TrispH2_005832	1	2	0	0	0	0	3	1	0	7	5	2	4	2	1
TrH2_TrispH2_005835	6	24	119	273	4	5	13	19	13	45	65	16	98	26	5
TrH2_TrispH2_005836	0	0	0	3	0	2	1	1	0	1	0	1	0	0	2
TrH2_TrispH2_005837	1	2	0	0	0	2	0	0	3	7	2	1	0	1	3
TrH2_TrispH2_005842	0	0	0	0	2	4	0	0	1	0	0	0	2	0	0
TrH2_TrispH2_005843	1	0	0	0	1	3	2	2	0	7	0	1	1	1	0
TrH2_TrispH2_005847	0	2	0	0	0	0	0	4	2	6	2	2	7	4	0
TrH2_TrispH2_005851	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
TrH2_TrispH2_005852	1	10	1	1	4	2	4	7	0	18	5	3	15	2	2
TrH2_orphan_739	0	0	0	0	0	1	1	0	1	2	4	2	0	0	0
TrH2_orphan_740	0	0	0	0	1	27	0	0	0	3	0	0	0	0	0
TrH2_TrispH2_006957	0	1	1	0	0	1	0	1	0	0	2	2	1	0	0
TrH2_TrispH2_006959	0	1	0	1	0	0	0	1	0	3	2	1	3	0	0
TrH2_orphan_742	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
TrH2_TrispH2_006960	0	0	3	0	0	0	2	0	7	3	0	0	1	0	0
TrH2_TrispH2_006966	1	0	0	0	0	0	1	0	0	3	1	0	3	2	0
TrH2_TrispH2_006969	0	4	0	2	0	0	1	3	4	3	3	2	1	0	0
TrH2_TrispH2_006970	1	0	0	0	0	0	1	1	1	2	0	1	0	0	1
TrH2_TrispH2_006971	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TrH2_TrispH2_006972	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
TrH2_TrispH2_006974	1	1	3	5	0	1	1	5	6	4	8	4	5	3	1
