peptidergic_progenitors	peptidergic_alpha	peptidergic_beta	peptidergic_gamma	peptidergic_delta	peptidergic_epsilon	peptidergic_zeta	peptidergic_eta	peptidergic_theta	peptidergic_iota	peptidergic_kappa	peptidergic_lambda	peptidergic_mu	peptidergic_nu	peptidergic_omicron
Tadh_orphan_1394	0	2	1	2	0	0	0	0	0	2	0	0	1	0	0
Tadh_TriadG54863	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG54864	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
Tadh_TriadG22445	2	3	0	4	1	1	2	11	4	14	0	1	1	1	8
Tadh_orphan_1395	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG23041	5	18	10	13	6	0	7	1	1	69	0	2	2	2	4
Tadh_TriadG54868	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG22089	2	0	0	45	0	0	0	0	0	0	0	0	0	1	0
Tadh_TriadG54871	4	11	2	6	0	1	1	5	1	8	4	7	4	5	5
Tadh_TriadG50087	0	3	1	0	1	0	1	3	0	7	0	1	0	0	0
Tadh_orphan_1396	0	0	0	0	0	0	0	25	0	0	3	0	0	0	0
Tadh_TriadG54882	6	6	3	3	0	2	7	12	6	15	6	6	6	3	2
Tadh_TriadG50088	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0
Tadh_TriadG54889	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Tadh_TriadG54891	2	2	2	1	1	1	4	7	2	6	1	4	6	1	2
Tadh_TriadG63795	19	13	16	15	4	7	11	24	7	47	3	19	9	8	22
Tadh_TriadG63796	8	2	6	9	1	0	6	16	1	14	1	10	4	0	2
Tadh_orphan_1398	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
Tadh_TriadG54897	18	8	0	7	0	1	4	6	3	16	0	17	4	1	12
Tadh_TriadG22251	2	1	0	1	2	0	0	0	2	3	0	4	0	0	0
Tadh_TriadG54900	0	0	0	1	4	0	0	4	1	1	0	5	0	0	0
Tadh_TriadG54901	0	0	0	0	13	1	4	2	2	2	1	5	0	0	0
Tadh_TriadG54902	0	0	0	7	9	4	4	85	14	25	0	18	0	0	0
Tadh_wf_g3692	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Tadh_TriadG54907	2	0	0	4	0	1	3	5	1	4	1	5	0	0	0
Tadh_wf_g3695	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0
Tadh_TriadG54910	521	349	111	330	145	98	259	717	154	781	133	342	46	129	211
Tadh_TriadG54911	2	0	1	1	0	0	8	4	0	2	0	2	0	0	2
Tadh_TriadG54912	1	3	1	0	2	0	1	1	0	4	0	1	0	0	0
Tadh_TriadG63797	45	36	23	35	19	8	31	88	36	94	12	44	3	17	27
Tadh_TriadG54914	0	0	1	1	2	0	2	1	0	0	4	3	1	1	3
Tadh_TriadG37449	0	24	5	14	1	1	7	9	1	15	4	11	0	3	3
Tadh_TriadG54918	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1
Tadh_TriadG54920	1	0	0	1	0	0	0	1	0	3	0	2	0	0	0
Tadh_TriadG54923	0	1	5	0	0	0	2	2	0	4	3	3	0	2	1
Tadh_TriadG54925	0	1	0	0	0	0	0	1	0	5	0	5	6	0	0
Tadh_TriadG50096	2	0	2	2	0	5	0	1	0	5	3	1	0	1	2
Tadh_TriadG22031	4	9	6	13	4	4	11	12	0	44	7	14	10	2	8
Tadh_TriadG54933	3	0	0	2	0	0	1	1	2	5	0	3	0	2	1
Tadh_TriadG54934	0	0	0	2	0	1	1	56	0	0	0	1	13	0	1344
Tadh_TriadG54935	1	0	1	2	0	0	0	1	0	0	0	0	2	0	377
Tadh_TriadG22330	0	1	1	1	0	0	1	2	0	0	0	1	1	0	0
Tadh_TriadG22580	3	0	1	2	0	0	0	8	2	2	2	1	1	1	1
Tadh_TriadG22415	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0
Tadh_TriadG54945	2	1	2	0	0	0	3	6	0	9	1	0	0	2	1
Tadh_TriadG54946	0	0	0	0	0	0	2	4	0	3	0	6	0	3	0
Tadh_orphan_1399	0	0	0	0	0	0	4	5	0	2	1	5	0	0	0
Tadh_TriadG54951	0	2	1	1	0	0	4	6	0	7	1	3	0	1	1
Tadh_TriadG54954	1	2	1	2	0	1	2	4	1	4	0	8	2	1	1
Tadh_orphan_1400	0	0	0	6	0	0	0	1	0	0	0	3	0	0	5
Tadh_TriadG22911	2	3	0	1	0	0	2	5	0	4	1	0	2	0	20
Tadh_wf_g3747	0	4	6	1	6	0	7	5	1	8	2	5	0	0	2
Tadh_orphan_1401	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0
Tadh_TriadG54966	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
Tadh_orphan_1402	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG54968	7	2	2	4	1	2	4	9	4	15	3	8	3	1	9
Tadh_TriadG6101	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG54975	4	4	0	1	1	0	0	3	2	6	1	0	0	0	1
Tadh_TriadG54976	8	13	5	8	2	3	3	6	3	11	0	8	6	0	3
Tadh_TriadG54979	0	1	0	2	1	2	5	1	0	7	1	6	0	0	2
Tadh_TriadG9345	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG22933	1	1	0	0	0	2	0	0	0	2	1	1	1	0	0
Tadh_TriadG54985	13	9	7	7	1	0	7	22	8	32	3	14	4	3	11
Tadh_TriadG54997	0	1	0	0	0	0	1	2	0	0	1	0	0	1	1
Tadh_TriadG22387	4	8	1	3	1	0	4	12	3	22	2	7	17	2	9
Tadh_TriadG55000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG55003	0	0	0	0	0	0	0	1	0	4	1	2	1	0	2
Tadh_TriadG55007	2	1	1	1	2	1	1	3	0	2	0	4	0	0	2
Tadh_TriadG50105	7	12	11	10	3	2	8	22	8	28	3	12	3	4	11
Tadh_TriadG63801	5	12	9	3	1	3	14	17	2	31	2	14	2	5	12
Tadh_TriadG55011	3	1	0	0	2	2	0	5	1	6	0	5	3	0	3
Tadh_orphan_1408	5	5	3	6	3	1	3	6	2	18	3	10	1	2	3
Tadh_TriadG23038	4	2	2	1	1	1	0	2	0	4	2	9	0	1	3
Tadh_orphan_1409	0	0	0	3	0	0	0	1	0	2	0	0	1	0	2
Tadh_TriadG63802	3	4	2	5	1	1	1	2	0	7	4	2	4	0	2
Tadh_wf_g3801	2	2	2	0	0	0	0	0	0	0	1	1	0	0	0
Tadh_TriadG55017	0	1	1	0	0	0	0	1	0	5	0	0	0	0	1
Tadh_wf_g3804	4	2	2	1	1	0	0	4	2	10	2	2	0	2	3
Tadh_orphan_1410	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
Tadh_TriadG55021	3	0	1	3	4	0	1	5	1	4	0	2	0	2	2
Tadh_wf_g3811	0	0	0	1	0	0	5	3	0	8	2	1	0	0	5
Tadh_TriadG63804	5	4	1	1	2	0	0	4	1	10	1	4	1	0	1
Tadh_TriadG55032	3	1	1	3	0	1	3	1	0	11	2	2	0	3	0
Tadh_orphan_1413	0	1	0	0	0	2	1	0	0	2	0	3	0	1	2
Tadh_orphan_1414	5	5	0	8	0	0	2	7	1	10	0	6	0	6	2
Tadh_orphan_1415	0	0	0	0	0	1	0	0	0	3	0	0	0	0	2
Tadh_TriadG23354	17	2	1	8	3	2	4	9	8	17	3	11	4	11	7
Tadh_orphan_1416	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_orphan_1417	0	0	0	0	0	2	0	2	1	5	2	0	0	0	0
Tadh_orphan_1418	2	0	0	1	10	11	1	3	0	27	6	0	0	8	0
Tadh_orphan_1419	0	0	0	0	1	0	1	0	0	1	4	1	0	0	0
Tadh_TriadG55035	0	0	0	0	0	0	4	0	0	22	10	0	0	0	0
Tadh_TriadG55036	37	45	10	29	10	11	15	32	22	64	16	78	23	7	17
Tadh_TriadG1749	5	6	5	0	0	0	1	1	0	5	1	0	1	0	0
Tadh_TriadG6336	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1
Tadh_TriadG55043	1	3	0	12	1	2	1	2	7	14	3	10	3	1	5
Tadh_TriadG55046	1	2	1	0	1	0	2	2	1	5	0	1	0	1	1
Tadh_orphan_1420	12	6	0	3	1	1	5	1	1	10	4	26	0	0	0
Tadh_TriadG55047	2	2	1	4	1	2	1	3	0	10	1	7	0	0	0
Tadh_TriadG55048	78	47	1	64	25	18	24	38	16	75	20	114	9	21	4
Tadh_TriadG55049	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1
Tadh_TriadG55051	7	3	1	1	0	0	6	4	0	17	6	3	1	1	3
Tadh_TriadG55052	15	8	0	4	0	3	4	0	2	3	0	4	2	0	2
Tadh_orphan_1422	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_wf_g3836	2	5	1	3	1	3	1	5	2	9	0	7	3	1	1
Tadh_wf_g3839	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1
Tadh_orphan_1423	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0
Tadh_TriadG63806	28	19	12	17	12	14	17	34	32	69	4	25	10	7	18
Tadh_TriadG55060	0	0	0	0	1	1	1	3	0	3	0	0	0	0	3
Tadh_TriadG55062	0	1	0	2	0	1	1	3	1	2	0	3	0	1	2
Tadh_TriadG55065	1	0	0	1	0	0	3	6	0	2	0	2	1	2	0
Tadh_TriadG23229	0	0	1	0	0	1	0	0	0	2	0	2	0	0	1
Tadh_TriadG22476	7	3	2	0	0	1	0	4	1	13	0	8	2	1	4
Tadh_TriadG55068	11	3	0	0	0	0	2	3	1	11	2	0	0	0	0
Tadh_TriadG55069	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0
Tadh_TriadG55070	5	5	0	0	10	0	2	0	0	22	0	24	0	0	0
Tadh_TriadG55071	0	0	0	1	0	0	0	1	0	2	1	1	0	0	1
Tadh_TriadG22516	4	1	0	4	2	0	1	2	1	4	2	4	1	1	0
Tadh_TriadG55075	2	2	0	1	0	0	1	4	0	7	0	1	0	0	2
Tadh_TriadG55076	7	0	0	2	0	0	1	6	0	12	1	1	1	0	0
Tadh_TriadG55079	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
Tadh_TriadG50116	9	1	5	5	1	1	1	12	5	9	0	5	1	1	6
Tadh_TriadG50117	5	5	2	4	1	1	11	19	2	27	3	13	0	4	9
Tadh_TriadG55083	9	0	0	1	1	0	5	23	14	3	0	3	1	3	1
Tadh_TriadG55084	0	0	0	1	4	1	18	10	0	11	4	11	0	3	1
Tadh_TriadG55086	2	0	0	0	2	0	1	2	0	14	2	6	0	0	0
Tadh_TriadG55087	1	0	0	0	0	0	0	0	0	7	1	6	0	0	0
Tadh_TriadG55088	12	2	2	1	10	0	10	9	4	57	5	17	1	0	1
Tadh_TriadG22532	6	1	0	5	3	0	1	5	0	4	0	3	0	1	3
Tadh_TriadG55091	0	2	4	3	1	0	1	4	0	9	0	3	1	0	4
Tadh_TriadG55092	0	2	0	1	0	0	2	1	0	2	1	3	7	0	2
Tadh_wf_g3872	11	10	15	14	2	12	11	20	13	38	3	20	11	5	10
Tadh_TriadG22087	0	0	2	1	0	2	2	2	0	7	0	1	1	1	0
Tadh_TriadG22435	16	16	17	17	9	9	8	20	7	42	5	21	4	6	4
Tadh_TriadG55099	3	4	1	15	1	2	2	2	0	10	1	9	2	1	6
Tadh_TriadG22645	1	2	0	2	1	1	1	5	1	2	1	4	0	1	2
Tadh_TriadG35747	89	54	39	42	32	46	49	78	7	140	39	106	21	38	18
Tadh_TriadG55106	4	4	0	4	2	0	3	2	3	9	3	5	2	2	3
Tadh_TriadG10976	0	107	67	1	1	1	2	2	0	4	1	0	1	3	1
Tadh_orphan_1424	0	75	40	0	0	0	0	0	1	0	0	0	0	2	0
Tadh_TriadG21952	0	90	33	0	0	0	0	1	0	1	1	1	0	0	0
Tadh_TriadG15433	2	2	1	0	0	0	1	0	1	5	2	1	0	0	1
Tadh_TriadG5002	1	0	0	1	0	1	0	3	0	2	1	3	0	0	0
Tadh_TriadG15767	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0
Tadh_orphan_1425	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG54002	2	0	0	1	1	0	1	2	0	5	3	2	0	1	2
Tadh_orphan_1426	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0
Tadh_TriadG54003	0	0	0	20	13	9	1	4	0	2	10	19	0	0	0
Tadh_TriadG54005	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0
Tadh_TriadG54007	4	1	0	3	1	1	3	4	3	2	0	3	2	3	2
Tadh_orphan_1427	7	9	4	5	1	3	0	4	1	25	0	13	2	6	10
Tadh_TriadG54011	0	0	1	2	0	0	0	1	0	1	1	0	0	0	1
Tadh_TriadG22592	4	0	5	3	1	0	1	5	2	13	1	4	1	2	4
Tadh_TriadG54013	1	8	5	6	0	2	5	12	2	11	3	0	0	0	2
Tadh_TriadG54015	0	2	1	0	0	0	0	2	0	2	1	1	0	0	1
Tadh_TriadG54017	0	2	0	1	0	1	2	4	2	6	0	2	1	0	2
Tadh_wf_g2794	3	3	0	1	0	0	2	3	1	6	1	0	0	0	1
Tadh_orphan_1428	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG4648	1	2	1	1	0	0	2	8	2	8	2	1	2	1	1
Tadh_orphan_1429	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG54022	11	5	18	5	0	2	3	9	0	4	0	3	1	11	14
Tadh_TriadG54023	0	0	0	1	0	0	0	1	0	1	0	5	0	0	0
Tadh_TriadG22852	3	1	1	0	0	2	4	5	0	8	1	10	1	0	5
Tadh_TriadG54032	2	3	3	11	1	3	3	5	3	7	2	9	5	0	2
Tadh_TriadG22902	5	1	0	1	1	4	3	4	1	11	0	1	1	2	3
Tadh_TriadG22201	2	0	0	2	0	0	5	1	0	3	1	1	1	2	1
Tadh_orphan_1431	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0
Tadh_TriadG54041	2	0	0	7	3	2	1	5	0	11	2	18	1	8	1
Tadh_TriadG54042	4	0	0	6	6	6	3	13	3	6	0	4	0	0	10
Tadh_TriadG54043	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG54045	7	5	6	2	2	4	4	3	1	17	0	6	1	6	7
Tadh_orphan_1432	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Tadh_TriadG54049	5	2	3	2	3	7	7	6	4	4	1	4	2	2	4
Tadh_TriadG63238	97	189	150	88	30	36	70	138	33	238	34	128	53	19	57
Tadh_TriadG23176	2	0	0	2	1	0	3	1	1	2	0	3	2	0	0
Tadh_TriadG54053	0	1	0	1	0	1	0	0	0	4	1	1	0	0	0
Tadh_TriadG49948	9	5	2	5	3	4	2	8	5	14	4	6	11	3	4
Tadh_orphan_1433	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Tadh_TriadG54060	0	0	0	1	1	0	0	0	0	2	2	1	0	0	1
Tadh_TriadG54062	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG54064	2	0	0	2	0	1	2	1	0	3	0	1	0	1	0
Tadh_TriadG23005	0	9	11	0	0	0	0	0	0	0	0	0	2	0	0
Tadh_TriadG22565	0	14	15	0	0	0	0	0	0	0	0	0	3	0	0
Tadh_TriadG22976	4	12	10	6	1	0	1	1	0	3	0	3	5	2	1
Tadh_orphan_1434	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0
Tadh_TriadG11844	1	31	32	0	0	0	0	5	0	1	0	0	14	0	0
Tadh_TriadG23130	0	37	40	0	0	0	0	1	0	0	0	0	2	0	0
Tadh_TriadG54071	1	7	4	7	0	1	6	7	0	12	1	3	4	6	4
Tadh_TriadG54073	25	10	5	20	11	12	24	28	7	41	13	37	14	6	25
Tadh_TriadG54075	1	0	1	0	1	0	0	1	0	3	1	0	0	0	1
Tadh_TriadG54077	0	0	1	2	1	0	1	3	0	0	0	2	0	0	0
Tadh_TriadG54078	0	0	0	8	0	9	0	0	0	0	0	13	1	1	3
Tadh_TriadG17277	9	1	1	0	5	1	6	2	3	7	0	2	2	1	2
Tadh_orphan_1435	0	0	1	0	2	1	0	3	0	3	0	1	1	1	0
Tadh_TriadG54083	0	5	3	0	0	0	0	1	0	2	0	0	1	0	2
Tadh_TriadG37300	0	3	5	3	1	0	2	0	2	2	1	2	0	0	1
Tadh_TriadG15044	3	0	0	1	0	0	1	1	0	4	0	1	0	1	1
Tadh_TriadG54102	0	0	0	6	1	0	0	2	0	1	1	2	0	2	2
Tadh_TriadG54103	0	0	0	0	0	0	0	3	0	3	0	1	0	0	0
Tadh_orphan_1437	0	0	0	0	0	3	0	4	1	33	0	0	0	0	3
Tadh_TriadG22806	26	9	1	17	5	9	20	42	14	44	4	18	1	7	25
Tadh_orphan_1438	6	0	0	3	1	3	1	4	1	10	0	4	3	3	3
Tadh_orphan_1439	0	0	0	0	0	4	2	3	1	1	0	0	0	0	0
Tadh_TriadG54105	1	2	0	3	3	1	2	4	0	5	0	0	1	1	0
Tadh_TriadG22604	1	2	0	2	1	1	2	4	3	9	0	2	0	1	1
Tadh_TriadG54107	23	11	3	11	1	16	14	19	10	34	7	28	4	10	7
Tadh_TriadG63713	26	44	26	46	9	11	27	57	4	67	9	51	16	4	32
Tadh_TriadG54111	14	12	2	9	6	3	2	12	5	20	3	14	1	7	6
Tadh_orphan_1440	0	4	0	2	0	0	0	0	1	2	0	0	1	0	1
Tadh_orphan_1441	3	6	2	2	1	2	0	0	0	11	1	1	0	2	0
Tadh_orphan_1442	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0
Tadh_orphan_1443	1	1	0	0	0	0	0	0	0	1	0	2	0	0	1
Tadh_TriadG54113	0	0	0	0	0	4	0	2	0	1	0	4	0	1	1
Tadh_TriadG21996	10	7	15	6	3	4	3	6	3	21	2	11	12	1	3
Tadh_orphan_1446	2	1	3	4	1	1	1	2	1	11	1	4	4	0	0
Tadh_TriadG54118	5	24	20	22	2	7	6	16	6	22	4	22	33	7	7
Tadh_TriadG54121	0	7	3	3	1	2	7	5	2	7	0	12	2	1	2
Tadh_TriadG63717	1	10	9	22	3	3	11	24	1	25	8	14	3	6	12
Tadh_TriadG63718	1	1	0	2	0	0	0	4	1	3	0	3	0	1	2
Tadh_TriadG22772	0	2	3	2	2	1	3	0	2	6	0	2	0	0	1
Tadh_TriadG23218	3	4	0	1	0	0	1	0	1	2	0	2	1	2	0
Tadh_TriadG54130	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG54132	3	2	3	2	2	1	2	2	1	4	0	1	0	0	1
Tadh_TriadG22766	12	7	5	16	1	6	8	19	0	20	4	23	6	2	10
Tadh_orphan_1449	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG54139	2	4	2	5	1	0	2	5	1	14	1	16	2	2	3
Tadh_TriadG54142	0	16	5	2	0	0	2	1	0	7	1	2	0	3	1
Tadh_orphan_1450	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_wf_g2916	0	0	3	0	0	0	1	1	0	0	0	0	0	1	0
Tadh_TriadG54145	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG54146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tadh_TriadG63720	1	2	8	4	2	0	24	15	1	16	2	7	0	3	3
Tadh_TriadG54148	2	2	2	2	1	2	0	7	1	6	0	2	2	0	2
Tadh_TriadG54149	0	2	1	0	1	0	0	0	0	2	0	1	0	0	1
Tadh_TriadG54152	3	0	0	1	1	1	0	4	0	3	1	0	0	1	0
Tadh_TriadG63721	2	0	0	0	0	1	0	2	0	7	0	1	0	0	1
Tadh_orphan_1452	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Tadh_TriadG22456	0	2	2	3	0	1	0	3	1	8	0	3	0	1	0
Tadh_orphan_1453	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG63722	9	0	1	6	4	0	3	14	5	22	3	5	3	4	3
Tadh_TriadG54160	0	1	2	0	0	1	0	1	0	1	0	2	0	1	0
Tadh_TriadG63723	12	14	9	4	1	2	6	15	0	13	1	7	2	7	9
Tadh_TriadG54163	0	0	0	0	0	1	0	3	0	0	1	1	0	0	0
Tadh_TriadG12445	1	0	1	1	0	1	0	2	0	1	0	3	0	0	0
Tadh_TriadG22844	2	0	1	0	0	0	0	1	1	2	1	3	0	1	0
Tadh_orphan_1456	0	2	1	1	0	0	0	0	0	1	0	3	0	0	0
Tadh_TriadG54168	0	0	0	0	0	0	0	0	0	2	1	2	1	0	1
Tadh_TriadG54169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Tadh_TriadG54172	1	2	1	0	0	0	0	1	1	1	1	1	1	0	0
Tadh_TriadG54174	7	6	8	1	2	2	5	13	3	19	1	11	3	3	3
Tadh_TriadG54175	46	20	24	39	10	15	31	74	22	89	15	50	21	11	31
Tadh_wf_g2949	13	2	1	8	4	3	4	17	3	36	3	8	2	0	4
Tadh_TriadG54177	0	0	1	3	0	1	1	3	0	4	0	3	6	2	6
Tadh_TriadG22773	6	9	9	4	10	5	3	26	7	31	10	18	8	11	0
Tadh_orphan_1457	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Tadh_wf_g2953	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_wf_g2954	4	5	5	3	6	4	0	3	2	9	3	4	0	2	0
Tadh_TriadG54182	0	2	0	0	0	0	0	1	0	0	0	2	0	0	3
Tadh_TriadG54185	1	3	0	1	1	2	2	5	2	12	1	2	2	0	3
Tadh_orphan_1459	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0
Tadh_TriadG54187	0	1	2	0	0	2	2	1	1	0	0	2	0	0	0
Tadh_TriadG54190	2	5	2	7	1	0	1	11	2	18	4	8	0	2	6
Tadh_TriadG54191	0	3	1	4	0	1	3	1	0	3	0	19	0	1	4
Tadh_TriadG23304	1	0	3	1	0	0	0	3	1	3	1	0	0	1	1
Tadh_TriadG35608	0	1	2	3	1	1	2	3	0	9	2	4	0	3	0
Tadh_orphan_1460	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tadh_orphan_1461	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Tadh_TriadG22033	10	13	2	17	7	6	6	12	0	20	11	22	5	6	6
Tadh_orphan_1462	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tadh_TriadG35611	45	65	45	54	7	18	21	53	14	98	19	79	29	11	31
Tadh_TriadG54205	2	0	4	4	1	0	2	5	0	9	2	3	2	4	3
Tadh_orphan_1463	0	1	0	0	0	0	0	1	0	3	0	0	1	0	0
Tadh_TriadG54207	0	1	0	4	1	0	2	1	0	10	27	0	0	1	0
Tadh_TriadG54211	4	4	2	2	3	1	1	7	2	4	0	4	1	1	3
Tadh_TriadG37330	2	2	2	0	0	6	1	2	0	1	0	1	2	0	0
Tadh_TriadG23261	0	1	0	0	0	1	0	0	0	5	1	0	1	0	1
Tadh_TriadG54217	8	9	1	4	1	0	2	0	0	11	1	4	2	1	3
Tadh_orphan_1464	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3
Tadh_wf_g2996	2	3	0	0	0	1	0	0	0	3	0	0	0	0	1
Tadh_wf_g2999	1	1	0	5	1	2	1	4	2	6	0	3	0	0	0
Tadh_TriadG23196	2	12	15	6	0	2	5	10	3	9	1	6	1	0	1
Tadh_TriadG63244	23	39	15	35	5	8	20	67	25	67	4	36	6	12	25
Tadh_TriadG54228	2	1	0	0	1	0	0	1	0	5	0	1	0	1	1
Tadh_orphan_1465	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Tadh_TriadG54230	0	10	7	3	0	2	0	0	0	1	2	11	3	6	7
Tadh_wf_g3008	0	2	0	0	0	0	1	2	0	0	1	2	0	1	1
Tadh_orphan_1466	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1
Tadh_TriadG54231	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
Tadh_TriadG54233	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Tadh_orphan_1467	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG54234	0	2	3	7	2	0	7	6	1	10	1	0	0	2	2
Tadh_TriadG54235	3	2	0	1	0	0	3	4	1	3	0	0	2	2	0
Tadh_TriadG23032	13	12	0	10	6	4	2	35	6	16	7	3	1	14	13
Tadh_orphan_1468	1	0	0	1	2	0	0	2	1	4	0	1	0	1	0
Tadh_orphan_1469	4	2	0	29	1	1	1	30	3	13	1	1	0	11	43
Tadh_wf_g3017	3	2	0	0	3	0	1	0	0	1	0	0	1	0	0
Tadh_TriadG5178	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tadh_TriadG54241	0	1	0	1	0	0	0	1	0	3	1	0	0	1	0
Tadh_TriadG37339	5	1	0	0	1	0	3	2	0	6	0	4	0	0	0
Tadh_TriadG54246	0	0	0	34	1	9	0	2	1	14	3	24	0	5	0
Tadh_orphan_1471	0	0	0	9	1	0	0	2	0	1	4	7	0	0	0
Tadh_orphan_1472	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
Tadh_TriadG22544	0	1	2	1	0	0	1	0	0	0	1	0	0	0	0
Tadh_wf_g3030	3	0	2	3	0	0	2	8	1	8	0	4	1	0	0
Tadh_TriadG54252	6	1	0	1	0	1	2	3	1	4	1	1	1	2	5
Tadh_orphan_1475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG54255	6	9	10	6	1	4	6	18	1	33	2	16	2	3	8
Tadh_orphan_1476	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
Tadh_TriadG54256	32	6	1	0	8	3	12	48	5	75	9	1	0	0	0
Tadh_wf_g3037	0	0	0	27	40	22	7	13	4	148	3	67	1	24	1
Tadh_TriadG54258	1	0	5	2	1	1	0	2	0	7	0	2	0	1	1
Tadh_TriadG54259	0	1	0	1	0	0	0	13	0	5	1	2	0	1	0
Tadh_TriadG54261	7	5	4	6	4	0	14	11	1	33	2	15	0	3	3
Tadh_TriadG54263	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0
Tadh_TriadG54274	1	0	1	3	0	0	1	0	0	0	0	0	0	1	0
Tadh_wf_g3054	7	4	4	10	1	2	4	5	1	13	2	9	2	0	5
Tadh_TriadG22286	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Tadh_TriadG22484	11	1	3	9	4	1	4	16	5	24	1	7	1	2	6
Tadh_TriadG54284	18	13	11	11	4	5	6	21	7	35	5	22	12	4	5
Tadh_TriadG54285	0	2	1	2	0	0	0	2	1	3	0	1	0	2	4
Tadh_TriadG22704	0	0	1	1	1	1	2	1	2	1	0	2	1	0	0
Tadh_TriadG63736	12	14	15	23	5	9	8	45	12	59	2	29	27	12	17
Tadh_orphan_1480	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG63737	5	4	20	13	5	4	4	16	9	23	2	15	4	8	15
Tadh_TriadG22947	1	0	0	0	0	0	1	0	0	2	0	3	0	0	0
Tadh_TriadG22177	1	0	3	0	0	1	0	2	0	2	0	2	0	0	1
Tadh_orphan_1482	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tadh_TriadG54305	0	0	1	0	5	2	0	3	0	22	0	0	0	1	12
Tadh_TriadG54306	0	0	0	1	0	0	6	3	0	3	1	1	0	0	0
