Tadh_TriadG50246	Tadh_TriadT50246
Hhon_g10630.t1	Hhon_g10630.t1
Hhon_g03228.t1	Hhon_g03228.t1
Hhon_g02810.t1	Hhon_g02810.t1
Hhon_g00983.t1	Hhon_g00983.t1
Hhon_g05123.t1	Hhon_g05123.t1
Hhon_g08224.t1	Hhon_g08224.t1
Hhon_g05095.t1	Hhon_g05095.t1
Hhon_g03150.t1	Hhon_g03150.t1
Hhon_g04405.t1	Hhon_g04405.t1
Hhon_g02077.t1	Hhon_g02077.t1
Hhon_g03241.t1	Hhon_g03241.t1
Hhon_g05964.t1	Hhon_g05964.t1
Hhon_g08496.t1	Hhon_g08496.t1
Hhon_orphan_1179	Hhon_orphan_1179
Hhon_g00938.t1	Hhon_g00938.t1
Hhon_g04440.t1	Hhon_g04440.t1
Hhon_g03077.t1	Hhon_g03077.t1
Hhon_g02647.t1	Hhon_g02647.t1
Hhon_g02533.t1	Hhon_g02533.t1
Hhon_g00080.t1	Hhon_g00080.t1
Hhon_g08546.t1	Hhon_g08546.t1
Hhon_g09842.t1	Hhon_g09842.t1
Hhon_g00850.t1	Hhon_g00850.t1
Hhon_g05628.t1	Hhon_g05628.t1
Hhon_orphan_111	Hhon_orphan_111
Hhon_orphan_491	Hhon_orphan_491
Hhon_g05927.t1	Hhon_g05927.t1
Hhon_g05911.t1	Hhon_g05911.t1
Hhon_g10348.t1	Hhon_g10348.t1
Hhon_g06861.t1	Hhon_g06861.t1
Hhon_g07464.t1	Hhon_g07464.t1
Hhon_g01390.t1	Hhon_g01390.t1
Hhon_g04893.t1	Hhon_g04893.t1
Hhon_g05324.t1	Hhon_g05324.t1
Hhon_g07062.t1	Hhon_g07062.t1
Hhon_g01776.t1	Hhon_g01776.t1
Hhon_g07899.t1	Hhon_g07899.t1
Hhon_g09016.t1	Hhon_g09016.t1
Hhon_g02534.t1	Hhon_g02534.t1
Hhon_g02211.t1	Hhon_g02211.t1
Hhon_g02257.t1	Hhon_g02257.t1
Hhon_g05316.t1	Hhon_g05316.t1
Hhon_g07934.t1	Hhon_g07934.t1
Hhon_g05935.t1	Hhon_g05935.t1
Hhon_g06737.t1	Hhon_g06737.t1
Hhon_g05087.t1	Hhon_g05087.t1
Hhon_orphan_1353	Hhon_orphan_1353
Hhon_g09089.t1	Hhon_g09089.t1
Hhon_orphan_1736	Hhon_orphan_1736
Hhon_orphan_719	Hhon_orphan_719
Hhon_g02897.t1	Hhon_g02897.t1
Hhon_g02677.t1	Hhon_g02677.t1
Hhon_g00946.t1	Hhon_g00946.t1
Hhon_g02076.t1	Hhon_g02076.t1
Hhon_g01700.t1	Hhon_g01700.t1
Hhon_g10161.t1	Hhon_g10161.t1
Hhon_g09982.t1	Hhon_g09982.t1
Hhon_g09684.t1	Hhon_g09684.t1
Hhon_g09836.t1	Hhon_g09836.t1
Hhon_g10844.t1	Hhon_g10844.t1
Hhon_g03864.t1	Hhon_g03864.t1
Hhon_g06260.t1	Hhon_g06260.t1
Hhon_g07129.t1	Hhon_g07129.t1
Hhon_g11227.t1	Hhon_g11227.t1
Hhon_g08243.t1	Hhon_g08243.t1
Hhon_g03122.t1	Hhon_g03122.t1
Hhon_g04169.t1	Hhon_g04169.t1
Hhon_g04268.t1	Hhon_g04268.t1
Hhon_g06509.t1	Hhon_g06509.t1
Hhon_g00321.t1	Hhon_g00321.t1
Hhon_g11115.t1	Hhon_g11115.t1
Hhon_g00982.t1	Hhon_g00982.t1
Hhon_g02261.t1	Hhon_g02261.t1
Hhon_g09013.t1	Hhon_g09013.t1
Hhon_g02670.t1	Hhon_g02670.t1
Hhon_g06831.t1	Hhon_g06831.t1
Hhon_g10686.t1	Hhon_g10686.t1
Hhon_g07658.t1	Hhon_g07658.t1
Hhon_g00140.t1	Hhon_g00140.t1
Hhon_orphan_1481	Hhon_orphan_1481
Hhon_g06303.t1	Hhon_g06303.t1
Hhon_g01890.t1	Hhon_g01890.t1
Hhon_g04305.t1	Hhon_g04305.t1
Hhon_g00571.t1	Hhon_g00571.t1
Hhon_g01916.t1	Hhon_g01916.t1
Hhon_g02566.t1	Hhon_g02566.t1
Hhon_orphan_1727	Hhon_orphan_1727
Hhon_g05040.t1	Hhon_g05040.t1
Hhon_g01531.t1	Hhon_g01531.t1
Hhon_g02147.t1	Hhon_g02147.t1
Hhon_g02336.t1	Hhon_g02336.t1
Hhon_g11297.t1	Hhon_g11297.t1
Hhon_orphan_1681	Hhon_orphan_1681
Hhon_g09046.t1	Hhon_g09046.t1
Hhon_g05219.t1	Hhon_g05219.t1
Hhon_g09242.t1	Hhon_g09242.t1
Hhon_g04634.t1	Hhon_g04634.t1
Hhon_g00869.t1	Hhon_g00869.t1
Hhon_g03795.t1	Hhon_g03795.t1
Hhon_g05840.t1	Hhon_g05840.t1
Hhon_g00662.t1	Hhon_g00662.t1
Hhon_g06049.t1	Hhon_g06049.t1
Hhon_g03472.t1	Hhon_g03472.t1
Hhon_g00721.t1	Hhon_g00721.t1
Hhon_g00167.t1	Hhon_g00167.t1
Hhon_g11460.t1	Hhon_g11460.t1
Hhon_g11058.t1	Hhon_g11058.t1
Hhon_g09172.t1	Hhon_g09172.t1
Hhon_orphan_1	Hhon_orphan_1
Hhon_orphan_1415	Hhon_orphan_1415
Hhon_g09481.t1	Hhon_g09481.t1
Hhon_g11295.t1	Hhon_g11295.t1
Hhon_g08227.t1	Hhon_g08227.t1
Hhon_g03379.t1	Hhon_g03379.t1
Hhon_g07430.t1	Hhon_g07430.t1
Hhon_orphan_1781	Hhon_orphan_1781
Hhon_g00260.t1	Hhon_g00260.t1
Hhon_g11363.t1	Hhon_g11363.t1
Hhon_orphan_891	Hhon_orphan_891
Hhon_g04762.t1	Hhon_g04762.t1
Hhon_g08933.t1	Hhon_g08933.t1
Hhon_g04826.t1	Hhon_g04826.t1
Hhon_g06773.t1	Hhon_g06773.t1
Hhon_g11832.t1	Hhon_g11832.t1
Hhon_orphan_706	Hhon_orphan_706
Hhon_g03393.t1	Hhon_g03393.t1
Hhon_g09162.t1	Hhon_g09162.t1
Hhon_g06748.t1	Hhon_g06748.t1
Hhon_g08992.t1	Hhon_g08992.t1
Hhon_g09562.t1	Hhon_g09562.t1
Hhon_g04168.t1	Hhon_g04168.t1
Hhon_g03004.t1	Hhon_g03004.t1
Hhon_g09167.t1	Hhon_g09167.t1
Hhon_g03525.t1	Hhon_g03525.t1
Hhon_g08013.t1	Hhon_g08013.t1
Hhon_g01436.t1	Hhon_g01436.t1
Hhon_g08088.t1	Hhon_g08088.t1
Hhon_g08698.t1	Hhon_g08698.t1
Hhon_g01049.t1	Hhon_g01049.t1
Hhon_g04520.t1	Hhon_g04520.t1
Hhon_g01753.t1	Hhon_g01753.t1
Hhon_g11287.t1	Hhon_g11287.t1
Hhon_g10058.t1	Hhon_g10058.t1
Hhon_g00303.t1	Hhon_g00303.t1
Hhon_orphan_720	Hhon_orphan_720
Hhon_g02259.t1	Hhon_g02259.t1
Hhon_g01625.t1	Hhon_g01625.t1
Hhon_g01532.t1	Hhon_g01532.t1
Hhon_g03326.t1	Hhon_g03326.t1
Hhon_g07272.t1	Hhon_g07272.t1
Hhon_g09206.t1	Hhon_g09206.t1
Hhon_g00029.t1	Hhon_g00029.t1
Hhon_g04272.t1	Hhon_g04272.t1
Hhon_g07608.t1	Hhon_g07608.t1
Hhon_g07149.t1	Hhon_g07149.t1
Hhon_g03203.t1	Hhon_g03203.t1
Hhon_orphan_724	Hhon_orphan_724
Hhon_g06341.t1	Hhon_g06341.t1
Hhon_g03617.t1	Hhon_g03617.t1
Hhon_g02481.t1	Hhon_g02481.t1
Hhon_g03634.t1	Hhon_g03634.t1
Hhon_g10100.t1	Hhon_g10100.t1
Hhon_orphan_579	Hhon_orphan_579
Hhon_g06768.t1	Hhon_g06768.t1
Hhon_g09664.t1	Hhon_g09664.t1
Hhon_orphan_1944	Hhon_orphan_1944
Hhon_g01165.t1	Hhon_g01165.t1
Hhon_g03188.t1	Hhon_g03188.t1
Hhon_orphan_37	Hhon_orphan_37
Hhon_g01595.t1	Hhon_g01595.t1
Hhon_g02476.t1	Hhon_g02476.t1
Hhon_g10350.t1	Hhon_g10350.t1
Hhon_g00774.t1	Hhon_g00774.t1
Hhon_g09850.t1	Hhon_g09850.t1
Hhon_g04789.t1	Hhon_g04789.t1
Hhon_g06317.t1	Hhon_g06317.t1
Hhon_g05931.t1	Hhon_g05931.t1
Hhon_g10944.t1	Hhon_g10944.t1
Hhon_g08149.t1	Hhon_g08149.t1
Hhon_g09495.t1	Hhon_g09495.t1
Hhon_orphan_1566	Hhon_orphan_1566
Hhon_g10501.t1	Hhon_g10501.t1
Hhon_g00911.t1	Hhon_g00911.t1
Hhon_g03872.t1	Hhon_g03872.t1
Hhon_g08846.t1	Hhon_g08846.t1
Hhon_g10849.t1	Hhon_g10849.t1
Hhon_g00314.t1	Hhon_g00314.t1
Hhon_g08953.t1	Hhon_g08953.t1
Hhon_g00056.t1	Hhon_g00056.t1
Hhon_g11073.t1	Hhon_g11073.t1
Hhon_g03764.t1	Hhon_g03764.t1
Hhon_g03347.t1	Hhon_g03347.t1
Hhon_g05325.t1	Hhon_g05325.t1
Hhon_g05018.t1	Hhon_g05018.t1
Hhon_g05303.t1	Hhon_g05303.t1
Hhon_g00689.t1	Hhon_g00689.t1
Hhon_g00739.t1	Hhon_g00739.t1
Hhon_g03577.t1	Hhon_g03577.t1
Hhon_g00073.t1	Hhon_g00073.t1
Hhon_g01769.t1	Hhon_g01769.t1
Hhon_g10696.t1	Hhon_g10696.t1
Hhon_g07408.t1	Hhon_g07408.t1
Hhon_g03166.t1	Hhon_g03166.t1
Hhon_g00912.t1	Hhon_g00912.t1
Hhon_orphan_1813	Hhon_orphan_1813
Hhon_g02952.t1	Hhon_g02952.t1
Hhon_g06177.t1	Hhon_g06177.t1
Hhon_g08534.t1	Hhon_g08534.t1
Hhon_g09141.t1	Hhon_g09141.t1
Hhon_orphan_11	Hhon_orphan_11
Hhon_g09717.t1	Hhon_g09717.t1
Hhon_g00359.t1	Hhon_g00359.t1
Hhon_g10569.t1	Hhon_g10569.t1
Hhon_g06956.t1	Hhon_g06956.t1
Hhon_g00848.t1	Hhon_g00848.t1
Hhon_g08798.t1	Hhon_g08798.t1
Hhon_g09813.t1	Hhon_g09813.t1
Hhon_g01806.t1	Hhon_g01806.t1
Hhon_g09491.t1	Hhon_g09491.t1
Hhon_g01653.t1	Hhon_g01653.t1
Hhon_g02619.t1	Hhon_g02619.t1
Hhon_g00340.t1	Hhon_g00340.t1
Hhon_g05717.t1	Hhon_g05717.t1
Hhon_g08376.t1	Hhon_g08376.t1
Hhon_g00584.t1	Hhon_g00584.t1
Hhon_g11294.t1	Hhon_g11294.t1
Hhon_g05614.t1	Hhon_g05614.t1
Hhon_g05385.t1	Hhon_g05385.t1
Hhon_g05166.t1	Hhon_g05166.t1
Hhon_g07553.t1	Hhon_g07553.t1
Hhon_g06851.t1	Hhon_g06851.t1
Hhon_g02766.t1	Hhon_g02766.t1
Hhon_g06061.t1	Hhon_g06061.t1
Hhon_g05444.t1	Hhon_g05444.t1
Hhon_g06012.t1	Hhon_g06012.t1
Hhon_g08763.t1	Hhon_g08763.t1
Hhon_g00878.t1	Hhon_g00878.t1
Hhon_g08938.t1	Hhon_g08938.t1
Hhon_g03612.t1	Hhon_g03612.t1
Hhon_g08837.t1	Hhon_g08837.t1
Hhon_g00390.t1	Hhon_g00390.t1
Hhon_g06635.t1	Hhon_g06635.t1
Hhon_g00269.t1	Hhon_g00269.t1
Hhon_orphan_1304	Hhon_orphan_1304
Hhon_g05004.t1	Hhon_g05004.t1
Hhon_g02649.t1	Hhon_g02649.t1
Hhon_g02529.t1	Hhon_g02529.t1
Hhon_g02767.t1	Hhon_g02767.t1
Hhon_g09623.t1	Hhon_g09623.t1
Hhon_g08372.t1	Hhon_g08372.t1
Hhon_g01330.t1	Hhon_g01330.t1
Hhon_g01099.t1	Hhon_g01099.t1
Hhon_g10235.t1	Hhon_g10235.t1
Hhon_g09916.t1	Hhon_g09916.t1
Hhon_g05980.t1	Hhon_g05980.t1
Hhon_g07113.t1	Hhon_g07113.t1
Hhon_g01152.t1	Hhon_g01152.t1
Hhon_g07206.t1	Hhon_g07206.t1
Hhon_g10990.t1	Hhon_g10990.t1
Hhon_orphan_2205	Hhon_orphan_2205
Hhon_g02561.t1	Hhon_g02561.t1
Hhon_g05936.t1	Hhon_g05936.t1
Hhon_g02489.t1	Hhon_g02489.t1
Hhon_g02684.t1	Hhon_g02684.t1
Hhon_g08472.t1	Hhon_g08472.t1
Hhon_orphan_241	Hhon_orphan_241
Hhon_g02464.t1	Hhon_g02464.t1
Hhon_g08027.t1	Hhon_g08027.t1
Hhon_g03632.t1	Hhon_g03632.t1
Hhon_g04737.t1	Hhon_g04737.t1
Hhon_g05661.t1	Hhon_g05661.t1
Hhon_g04402.t1	Hhon_g04402.t1
Hhon_g00487.t1	Hhon_g00487.t1
Hhon_g04763.t1	Hhon_g04763.t1
Hhon_g09097.t1	Hhon_g09097.t1
Hhon_g07011.t1	Hhon_g07011.t1
Hhon_g02743.t1	Hhon_g02743.t1
Hhon_g05752.t1	Hhon_g05752.t1
Hhon_g08628.t1	Hhon_g08628.t1
Hhon_g11006.t1	Hhon_g11006.t1
Hhon_g00816.t1	Hhon_g00816.t1
Hhon_g08240.t1	Hhon_g08240.t1
Hhon_g01949.t1	Hhon_g01949.t1
Hhon_g05780.t1	Hhon_g05780.t1
Hhon_g01429.t1	Hhon_g01429.t1
Hhon_g03409.t1	Hhon_g03409.t1
Hhon_g08327.t1	Hhon_g08327.t1
Hhon_g09050.t1	Hhon_g09050.t1
Hhon_g05265.t1	Hhon_g05265.t1
Hhon_g05751.t1	Hhon_g05751.t1
Hhon_g00295.t1	Hhon_g00295.t1
Hhon_g00997.t1	Hhon_g00997.t1
Hhon_g07779.t1	Hhon_g07779.t1
Hhon_g10137.t1	Hhon_g10137.t1
Hhon_g01302.t1	Hhon_g01302.t1
Hhon_g02011.t1	Hhon_g02011.t1
Hhon_g01116.t1	Hhon_g01116.t1
Hhon_g06650.t1	Hhon_g06650.t1
Hhon_g10498.t1	Hhon_g10498.t1
Hhon_g05785.t1	Hhon_g05785.t1
Hhon_g10706.t1	Hhon_g10706.t1
Hhon_g06459.t1	Hhon_g06459.t1
Hhon_g07228.t1	Hhon_g07228.t1
Hhon_g09005.t1	Hhon_g09005.t1
Hhon_g04650.t1	Hhon_g04650.t1
Hhon_g10880.t1	Hhon_g10880.t1
Hhon_g08440.t1	Hhon_g08440.t1
Hhon_g01262.t1	Hhon_g01262.t1
Hhon_g08662.t1	Hhon_g08662.t1
Hhon_g07956.t1	Hhon_g07956.t1
Hhon_g04956.t1	Hhon_g04956.t1
Hhon_g09804.t1	Hhon_g09804.t1
Hhon_g08961.t1	Hhon_g08961.t1
Hhon_g07519.t1	Hhon_g07519.t1
Hhon_g11751.t1	Hhon_g11751.t1
Hhon_g07215.t1	Hhon_g07215.t1
Hhon_g05437.t1	Hhon_g05437.t1
Hhon_g06821.t1	Hhon_g06821.t1
Hhon_g09832.t1	Hhon_g09832.t1
Hhon_g09416.t1	Hhon_g09416.t1
Hhon_g01255.t1	Hhon_g01255.t1
Hhon_g02139.t1	Hhon_g02139.t1
Hhon_g08494.t1	Hhon_g08494.t1
Hhon_g03969.t1	Hhon_g03969.t1
Hhon_g02343.t1	Hhon_g02343.t1
Hhon_g02108.t1	Hhon_g02108.t1
Hhon_g03875.t1	Hhon_g03875.t1
Hhon_g08161.t1	Hhon_g08161.t1
Hhon_orphan_189	Hhon_orphan_189
Hhon_orphan_1701	Hhon_orphan_1701
Hhon_orphan_470	Hhon_orphan_470
Hhon_g02480.t1	Hhon_g02480.t1
Hhon_g08118.t1	Hhon_g08118.t1
Hhon_g08959.t1	Hhon_g08959.t1
Hhon_g05027.t1	Hhon_g05027.t1
Hhon_g05507.t1	Hhon_g05507.t1
Hhon_g08594.t1	Hhon_g08594.t1
Hhon_g05019.t1	Hhon_g05019.t1
Hhon_g06947.t1	Hhon_g06947.t1
Hhon_g02145.t1	Hhon_g02145.t1
Hhon_orphan_561	Hhon_orphan_561
Hhon_g00467.t1	Hhon_g00467.t1
Hhon_g09711.t1	Hhon_g09711.t1
Hhon_g07627.t1	Hhon_g07627.t1
Hhon_g06839.t1	Hhon_g06839.t1
Hhon_g08169.t1	Hhon_g08169.t1
Hhon_g02650.t1	Hhon_g02650.t1
Hhon_g02620.t1	Hhon_g02620.t1
Hhon_g07618.t1	Hhon_g07618.t1
Hhon_g07713.t1	Hhon_g07713.t1
Hhon_g01409.t1	Hhon_g01409.t1
Hhon_g02320.t1	Hhon_g02320.t1
Hhon_g06257.t1	Hhon_g06257.t1
Hhon_g04028.t1	Hhon_g04028.t1
Hhon_g08291.t1	Hhon_g08291.t1
Hhon_orphan_1740	Hhon_orphan_1740
Hhon_g04931.t1	Hhon_g04931.t1
Hhon_g04301.t1	Hhon_g04301.t1
Hhon_g06856.t1	Hhon_g06856.t1
Hhon_g11098.t1	Hhon_g11098.t1
Hhon_g00445.t1	Hhon_g00445.t1
Hhon_g02317.t1	Hhon_g02317.t1
Hhon_g01961.t1	Hhon_g01961.t1
Hhon_g02342.t1	Hhon_g02342.t1
Hhon_g04975.t1	Hhon_g04975.t1
Hhon_g07922.t1	Hhon_g07922.t1
Hhon_orphan_2229	Hhon_orphan_2229
Hhon_g06835.t1	Hhon_g06835.t1
Hhon_g01759.t1	Hhon_g01759.t1
Hhon_g03827.t1	Hhon_g03827.t1
Hhon_g01612.t1	Hhon_g01612.t1
Hhon_g09145.t1	Hhon_g09145.t1
Hhon_g05101.t1	Hhon_g05101.t1
Hhon_g04327.t1	Hhon_g04327.t1
Hhon_g02578.t1	Hhon_g02578.t1
Hhon_g09436.t1	Hhon_g09436.t1
Hhon_g01145.t1	Hhon_g01145.t1
Hhon_g02686.t1	Hhon_g02686.t1
Hhon_g00083.t1	Hhon_g00083.t1
Hhon_g10144.t1	Hhon_g10144.t1
Hhon_g02635.t1	Hhon_g02635.t1
Hhon_g10815.t1	Hhon_g10815.t1
Hhon_g08979.t1	Hhon_g08979.t1
Hhon_g09034.t1	Hhon_g09034.t1
Hhon_g05086.t1	Hhon_g05086.t1
Hhon_g09259.t1	Hhon_g09259.t1
Hhon_g05397.t1	Hhon_g05397.t1
Hhon_g01631.t1	Hhon_g01631.t1
Hhon_g07706.t1	Hhon_g07706.t1
Hhon_g10432.t1	Hhon_g10432.t1
Hhon_g00484.t1	Hhon_g00484.t1
Hhon_g10367.t1	Hhon_g10367.t1
Hhon_g00124.t1	Hhon_g00124.t1
Hhon_g05396.t1	Hhon_g05396.t1
Hhon_g10767.t1	Hhon_g10767.t1
Hhon_g04940.t1	Hhon_g04940.t1
Hhon_g02221.t1	Hhon_g02221.t1
Hhon_g05345.t1	Hhon_g05345.t1
Hhon_g10653.t1	Hhon_g10653.t1
Hhon_g02089.t1	Hhon_g02089.t1
Hhon_g01392.t1	Hhon_g01392.t1
Hhon_g09101.t1	Hhon_g09101.t1
Hhon_g08657.t1	Hhon_g08657.t1
Hhon_orphan_182	Hhon_orphan_182
Hhon_g00813.t1	Hhon_g00813.t1
Hhon_g05918.t1	Hhon_g05918.t1
Hhon_g08982.t1	Hhon_g08982.t1
Hhon_g00902.t1	Hhon_g00902.t1
Hhon_g00441.t1	Hhon_g00441.t1
Hhon_g02222.t1	Hhon_g02222.t1
Hhon_g10581.t1	Hhon_g10581.t1
Hhon_g05391.t1	Hhon_g05391.t1
Hhon_g05545.t1	Hhon_g05545.t1
Hhon_g00262.t1	Hhon_g00262.t1
Hhon_g05549.t1	Hhon_g05549.t1
Hhon_g03511.t1	Hhon_g03511.t1
Hhon_g01927.t1	Hhon_g01927.t1
Hhon_g05687.t1	Hhon_g05687.t1
Hhon_g02960.t1	Hhon_g02960.t1
Hhon_g06278.t1	Hhon_g06278.t1
Hhon_g04648.t1	Hhon_g04648.t1
Hhon_g05121.t1	Hhon_g05121.t1
Hhon_g08057.t1	Hhon_g08057.t1
Hhon_g05642.t1	Hhon_g05642.t1
Hhon_g10110.t1	Hhon_g10110.t1
Hhon_g10072.t1	Hhon_g10072.t1
Hhon_g10529.t1	Hhon_g10529.t1
Hhon_g05225.t1	Hhon_g05225.t1
Hhon_g06588.t1	Hhon_g06588.t1
Hhon_g10555.t1	Hhon_g10555.t1
Hhon_g06730.t1	Hhon_g06730.t1
Hhon_g02941.t1	Hhon_g02941.t1
Hhon_g11585.t1	Hhon_g11585.t1
Hhon_g05461.t1	Hhon_g05461.t1
Hhon_g06187.t1	Hhon_g06187.t1
Hhon_g07202.t1	Hhon_g07202.t1
Hhon_g10071.t1	Hhon_g10071.t1
Hhon_g07920.t1	Hhon_g07920.t1
Hhon_g11152.t1	Hhon_g11152.t1
Hhon_g08473.t1	Hhon_g08473.t1
Hhon_g09568.t1	Hhon_g09568.t1
Hhon_g00352.t1	Hhon_g00352.t1
Hhon_g00084.t1	Hhon_g00084.t1
Hhon_g05641.t1	Hhon_g05641.t1
Hhon_g07897.t1	Hhon_g07897.t1
Hhon_g00992.t1	Hhon_g00992.t1
Hhon_g11605.t1	Hhon_g11605.t1
Hhon_g07873.t1	Hhon_g07873.t1
Hhon_g01035.t1	Hhon_g01035.t1
Hhon_orphan_1812	Hhon_orphan_1812
Hhon_g01626.t1	Hhon_g01626.t1
Hhon_g05329.t1	Hhon_g05329.t1
Hhon_g10920.t1	Hhon_g10920.t1
Hhon_g06045.t1	Hhon_g06045.t1
Hhon_g03033.t1	Hhon_g03033.t1
Hhon_orphan_1210	Hhon_orphan_1210
Hhon_g10590.t1	Hhon_g10590.t1
Hhon_g00670.t1	Hhon_g00670.t1
Hhon_g10541.t1	Hhon_g10541.t1
Hhon_g10530.t1	Hhon_g10530.t1
Hhon_g06884.t1	Hhon_g06884.t1
Hhon_g00049.t1	Hhon_g00049.t1
Hhon_g07573.t1	Hhon_g07573.t1
Hhon_g01014.t1	Hhon_g01014.t1
Hhon_g02543.t1	Hhon_g02543.t1
Hhon_g04281.t1	Hhon_g04281.t1
Hhon_orphan_2002	Hhon_orphan_2002
Hhon_orphan_837	Hhon_orphan_837
Hhon_orphan_613	Hhon_orphan_613
Hhon_g07265.t1	Hhon_g07265.t1
Hhon_g01242.t1	Hhon_g01242.t1
Hhon_orphan_2137	Hhon_orphan_2137
Hhon_g06251.t1	Hhon_g06251.t1
Hhon_g09115.t1	Hhon_g09115.t1
Hhon_g03707.t1	Hhon_g03707.t1
Hhon_g11719.t1	Hhon_g11719.t1
Hhon_g05769.t1	Hhon_g05769.t1
Hhon_g11502.t1	Hhon_g11502.t1
Hhon_g06764.t1	Hhon_g06764.t1
Hhon_orphan_2327	Hhon_orphan_2327
Hhon_g03555.t1	Hhon_g03555.t1
Hhon_g07572.t1	Hhon_g07572.t1
Hhon_g07397.t1	Hhon_g07397.t1
Hhon_orphan_1596	Hhon_orphan_1596
Hhon_g01146.t1	Hhon_g01146.t1
Hhon_g03512.t1	Hhon_g03512.t1
Hhon_g06541.t1	Hhon_g06541.t1
Hhon_g05828.t1	Hhon_g05828.t1
Hhon_g05827.t1	Hhon_g05827.t1
Hhon_g05562.t1	Hhon_g05562.t1
Hhon_g05822.t1	Hhon_g05822.t1
Hhon_g10187.t1	Hhon_g10187.t1
Hhon_g03819.t1	Hhon_g03819.t1
Hhon_g11807.t1	Hhon_g11807.t1
Hhon_g08452.t1	Hhon_g08452.t1
Hhon_g09974.t1	Hhon_g09974.t1
Hhon_orphan_340	Hhon_orphan_340
Hhon_g00888.t1	Hhon_g00888.t1
Hhon_g06066.t1	Hhon_g06066.t1
Hhon_g10011.t1	Hhon_g10011.t1
Hhon_g02224.t1	Hhon_g02224.t1
Hhon_orphan_2566	Hhon_orphan_2566
Hhon_g06729.t1	Hhon_g06729.t1
Hhon_g00104.t1	Hhon_g00104.t1
Hhon_g10186.t1	Hhon_g10186.t1
Hhon_g10145.t1	Hhon_g10145.t1
Hhon_g10678.t1	Hhon_g10678.t1
Hhon_orphan_562	Hhon_orphan_562
Hhon_g03647.t1	Hhon_g03647.t1
Hhon_g09538.t1	Hhon_g09538.t1
Hhon_g09790.t1	Hhon_g09790.t1
Hhon_orphan_841	Hhon_orphan_841
Hhon_g07634.t1	Hhon_g07634.t1
Hhon_g01628.t1	Hhon_g01628.t1
Hhon_orphan_45	Hhon_orphan_45
Hhon_g00078.t1	Hhon_g00078.t1
Hhon_orphan_2551	Hhon_orphan_2551
Hhon_g04815.t1	Hhon_g04815.t1
Hhon_g05346.t1	Hhon_g05346.t1
Hhon_orphan_26	Hhon_orphan_26
Hhon_g05224.t1	Hhon_g05224.t1
Hhon_g08314.t1	Hhon_g08314.t1
Hhon_g09539.t1	Hhon_g09539.t1
Hhon_g02369.t1	Hhon_g02369.t1
Hhon_g05945.t1	Hhon_g05945.t1
Hhon_g02625.t1	Hhon_g02625.t1
Hhon_g00444.t1	Hhon_g00444.t1
Hhon_orphan_211	Hhon_orphan_211
Hhon_g11984.t1	Hhon_g11984.t1
Hhon_g08986.t1	Hhon_g08986.t1
Hhon_g08312.t1	Hhon_g08312.t1
Hhon_g08313.t1	Hhon_g08313.t1
Hhon_g02223.t1	Hhon_g02223.t1
Hhon_g01564.t1	Hhon_g01564.t1
Hhon_g02869.t1	Hhon_g02869.t1
Hhon_g10830.t1	Hhon_g10830.t1
Hhon_g10967.t1	Hhon_g10967.t1
Hhon_g10031.t1	Hhon_g10031.t1
Hhon_orphan_770	Hhon_orphan_770
Hhon_orphan_55	Hhon_orphan_55
Hhon_orphan_1213	Hhon_orphan_1213
Hhon_orphan_1626	Hhon_orphan_1626
Hhon_g11473.t1	Hhon_g11473.t1
Hhon_g03030.t1	Hhon_g03030.t1
Hhon_g03021.t1	Hhon_g03021.t1
Hhon_g11901.t1	Hhon_g11901.t1
Hhon_orphan_1028	Hhon_orphan_1028
Hhon_g08092.t1	Hhon_g08092.t1
Hhon_g10010.t1	Hhon_g10010.t1
Hhon_g07940.t1	Hhon_g07940.t1
Hhon_g08021.t1	Hhon_g08021.t1
Hhon_orphan_988	Hhon_orphan_988
Hhon_g10966.t1	Hhon_g10966.t1
Hhon_orphan_1697	Hhon_orphan_1697
Hhon_g10146.t1	Hhon_g10146.t1
Hhon_orphan_1925	Hhon_orphan_1925
Hhon_g06727.t1	Hhon_g06727.t1
Hhon_g08022.t1	Hhon_g08022.t1
Hhon_g01627.t1	Hhon_g01627.t1
Hhon_g10870.t1	Hhon_g10870.t1
Hhon_g04228.t1	Hhon_g04228.t1
Hhon_g04382.t1	Hhon_g04382.t1
Hhon_g06808.t1	Hhon_g06808.t1
Hhon_g11849.t1	Hhon_g11849.t1
Hhon_g04801.t1	Hhon_g04801.t1
Hhon_g02579.t1	Hhon_g02579.t1
Hhon_orphan_1175	Hhon_orphan_1175
Hhon_g08310.t1	Hhon_g08310.t1
Hhon_g00543.t1	Hhon_g00543.t1
Hhon_g10621.t1	Hhon_g10621.t1
Hhon_g01268.t1	Hhon_g01268.t1
Hhon_orphan_1081	Hhon_orphan_1081
Hhon_g05122.t1	Hhon_g05122.t1
Hhon_g02213.t1	Hhon_g02213.t1
Hhon_g04500.t1	Hhon_g04500.t1
Hhon_g04291.t1	Hhon_g04291.t1
Hhon_g04236.t1	Hhon_g04236.t1
Hhon_g06728.t1	Hhon_g06728.t1
Hhon_orphan_1416	Hhon_orphan_1416
Hhon_g00440.t1	Hhon_g00440.t1
Hhon_g11749.t1	Hhon_g11749.t1
Hhon_g08648.t1	Hhon_g08648.t1
Hhon_g01380.t1	Hhon_g01380.t1
Hhon_orphan_1411	Hhon_orphan_1411
