gene	orthogroup	species
HoiH23_PlH23_002967-RA	OG_5103	HoiH23
Tadh_TriadT62220	OG_5107	Tadh
TrH2_TrispH2_008365-RA	OG_5107	TrH2
Hhon_g10156.t1	OG_5107	Hhon
HoiH23_PlH23_006040-RA	OG_5107	HoiH23
Tadh_TriadT63780	OG_5111	Tadh
TrH2_TrispH2_002122-RA	OG_5111	TrH2
Hhon_g08928.t1	OG_5111	Hhon
HoiH23_PlH23_006053-RA	OG_5111	HoiH23
Tadh_TriadT61512	OG_5116	Tadh
Hhon_g09241.t1	OG_5116	Hhon
HoiH23_PlH23_009028-RA	OG_5116	HoiH23
Dmel_FBtr0077037	OG_5120	Dmel
Dmel_FBtr0304665	OG_5122	Dmel
Spis_XP_022788830_1	OG_5122	Spis
Dmel_FBtr0343357	OG_5124	Dmel
Spolac_c102012_g1	OG_5126	Spolac
Mlei_ML0484.g2.i1	OG_5134	Mlei
Tadh_TriadT52362	OG_5139	Tadh
TrH2_TrispH2_000019-RA	OG_5139	TrH2
Tadh_TriadT60044	OG_5144	Tadh
TrH2_TrispH2_011295-RA	OG_5144	TrH2
HoiH23_PlH23_006085-RA	OG_5144	HoiH23
Nvec_v1g158359	OG_5147	Nvec
Spis_XP_022794598_1	OG_5147	Spis
Tadh_wf_g6517.t1	OG_5152	Tadh
TrH2_TrispH2_010067-RA	OG_5155	TrH2
Tadh_TriadT37130	OG_5160	Tadh
TrH2_TrispH2_004176-RA	OG_5160	TrH2
HoiH23_hyp_clust10864.t1	OG_5160	HoiH23
Mmus_ENSMUST00000115108	OG_5160	Mmus
Dmel_FBtr0346282	OG_5160	Dmel
Nvec_v1g238752	OG_5160	Nvec
Tadh_TriadT55382	OG_5162	Tadh
Hhon_g11400.t1	OG_5162	Hhon
HoiH23_PlH23_007850-RA	OG_5162	HoiH23
Hvul_g21111_1	OG_5163	Hvul
TrH2_TrispH2_004716-RA	OG_5165	TrH2
Spolac_c110092_g1	OG_5171	Spolac
Nvec_v1g55150	OG_5172	Nvec
Mmus_ENSMUST00000028905	OG_5173	Mmus
Dmel_FBtr0085048	OG_5173	Dmel
Tadh_TriadT52540	OG_5175	Tadh
TrH2_TrispH2_000197-RA	OG_5175	TrH2
Hhon_g04490.t1	OG_5175	Hhon
HoiH23_PlH23_000755-RA	OG_5175	HoiH23
Tadh_TriadT62329	OG_5176	Tadh
Tadh_wf_g11446.t1	OG_5176	Tadh
TrH2_TrispH2_008617-RA	OG_5176	TrH2
TrH2_TrispH2_008619-RA	OG_5176	TrH2
Hhon_g11081.t1	OG_5176	Hhon
Hhon_g11083.t1	OG_5176	Hhon
HoiH23_PlH23_006616-RA	OG_5176	HoiH23
HoiH23_PlH23_006618-RA	OG_5176	HoiH23
Tadh_TriadT59820	OG_5180	Tadh
TrH2_TrispH2_000405-RA	OG_5180	TrH2
HoiH23_PlH23_000459-RA	OG_5180	HoiH23
Hvul_g30370_1	OG_5198	Hvul
Mmus_ENSMUST00000038116	OG_5200	Mmus
Mlei_ML0157.g1.i1	OG_5203	Mlei
Mlei_ML0771.g3.i1	OG_5203	Mlei
Spolac_c99289_g1	OG_5207	Spolac
Tadh_wf_g9975.t1	OG_5209	Tadh
TrH2_TrispH2_006983-RA	OG_5209	TrH2
Hhon_g05442.t1	OG_5209	Hhon
Mlei_ML0042.g7.i1	OG_5209	Mlei
Dmel_FBtr0330133	OG_5210	Dmel
Hvul_g5297_1	OG_5211	Hvul
Tadh_TriadT56057	OG_5214	Tadh
Tadh_TriadT56059	OG_5214	Tadh
TrH2_TrispH2_009121-RA	OG_5214	TrH2
HoiH23_PlH23_009326-RA	OG_5214	HoiH23
HoiH23_PlH23_009329-RA	OG_5214	HoiH23
Nvec_v1g114299	OG_5219	Nvec
Mmus_ENSMUST00000015361	OG_5221	Mmus
Tadh_TriadT52332	OG_5223	Tadh
TrH2_TrispH2_007023-RA	OG_5223	TrH2
Hhon_g04033.t1	OG_5223	Hhon
HoiH23_PlH23_000850-RA	OG_5223	HoiH23
TrH2_TrispH2_002261-RA	OG_5224	TrH2
Hhon_g01651.t1	OG_5224	Hhon
Tadh_TriadT59475	OG_5228	Tadh
TrH2_TrispH2_008469-RA	OG_5228	TrH2
Dmel_FBtr0078268	OG_5228	Dmel
Tadh_TriadT587	OG_5232	Tadh
TrH2_TrispH2_000422-RA	OG_5232	TrH2
Hhon_g10574.t1	OG_5232	Hhon
HoiH23_PlH23_009715-RA	OG_5232	HoiH23
Spis_XP_022791135_1	OG_5232	Spis
Dmel_FBtr0309179	OG_5237	Dmel
HoiH23_PlH23_011750-RA	OG_5242	HoiH23
HoiH23_PlH23_011513-RA	OG_5243	HoiH23
Hhon_g07859.t1	OG_5249	Hhon
Mmus_ENSMUST00000086029	OG_5262	Mmus
Hvul_g19261_1	OG_5268	Hvul
Hhon_g00951.t1	OG_5276	Hhon
HoiH23_PlH23_001660-RA	OG_5276	HoiH23
Tadh_TriadT58289	OG_5277	Tadh
TrH2_TrispH2_002811-RA	OG_5277	TrH2
Hhon_g07613.t1	OG_5277	Hhon
HoiH23_PlH23_003811-RA	OG_5277	HoiH23
Hhon_g02838.t1	OG_5283	Hhon
Nvec_v1g96560	OG_5284	Nvec
Hvul_g25134_1	OG_5284	Hvul
Dmel_FBtr0077465	OG_5290	Dmel
Dmel_FBtr0308127	OG_5290	Dmel
Dmel_FBtr0070559	OG_5290	Dmel
Dmel_FBtr0304833	OG_5290	Dmel
Dmel_FBtr0070562	OG_5290	Dmel
Dmel_FBtr0111043	OG_5290	Dmel
TrH2_TrispH2_001227-RA	OG_5293	TrH2
Dmel_FBtr0339974	OG_5302	Dmel
Nvec_v1g205905	OG_5302	Nvec
Nvec_v1g139887	OG_5305	Nvec
Tadh_TriadT57980	OG_5310	Tadh
TrH2_TrispH2_006483-RA	OG_5310	TrH2
Hhon_g00235.t1	OG_5310	Hhon
HoiH23_PlH23_003205-RA	OG_5310	HoiH23
Tadh_TriadT52567	OG_5312	Tadh
Dmel_FBtr0345256	OG_5315	Dmel
Dmel_FBtr0332722	OG_5321	Dmel
Tadh_wf_g7197.t1	OG_5323	Tadh
TrH2_TrispH2_002837-RA	OG_5323	TrH2
Hhon_g07590.t1	OG_5323	Hhon
HoiH23_PlH23_003786-RA	OG_5323	HoiH23
Hhon_g09513.t1	OG_5324	Hhon
HoiH23_PlH23_001423-RA	OG_5324	HoiH23
Dmel_FBtr0307022	OG_5324	Dmel
Mmus_ENSMUST00000045692	OG_5326	Mmus
Hhon_g00957.t1	OG_5332	Hhon
Tadh_TriadT55986	OG_5340	Tadh
Mmus_ENSMUST00000071134	OG_5363	Mmus
Tadh_TriadT61048	OG_5397	Tadh
TrH2_TrispH2_000293-RA	OG_5398	TrH2
Hhon_g05999.t1	OG_5398	Hhon
Tadh_TriadT58663	OG_5405	Tadh
TrH2_TrispH2_006204-RA	OG_5405	TrH2
TrH2_TrispH2_006205-RA	OG_5405	TrH2
HoiH23_PlH23_005756-RA	OG_5405	HoiH23
Tadh_TriadT24722	OG_5408	Tadh
TrH2_TrispH2_009110-RA	OG_5408	TrH2
Hhon_g01830.t1	OG_5408	Hhon
HoiH23_PlH23_010449-RA	OG_5408	HoiH23
Hhon_g10612.t1	OG_5420	Hhon
Hvul_g13513_1	OG_5423	Hvul
Spolac_c101981_g2	OG_5424	Spolac
Nvec_v1g247798	OG_5438	Nvec
Spis_XP_022806058_1	OG_5458	Spis
Hvul_g31929_1	OG_5460	Hvul
Hvul_g20429_1	OG_5485	Hvul
Hvul_g10787_1	OG_5519	Hvul
Tadh_TriadT18001	OG_5521	Tadh
TrH2_TrispH2_007742-RA	OG_5521	TrH2
Hhon_g02953.t1	OG_5521	Hhon
HoiH23_PlH23_010552-RA	OG_5521	HoiH23
Mlei_ML1425.g7.i1	OG_5523	Mlei
Tadh_TriadT59482	OG_5530	Tadh
TrH2_TrispH2_008477-RA	OG_5530	TrH2
HoiH23_PlH23_009325-RA	OG_5559	HoiH23
Nvec_v1g177691	OG_5611	Nvec
Hvul_g27085_1	OG_5617	Hvul
Nvec_v1g207789	OG_5632	Nvec
Spis_XP_022789981_1	OG_5632	Spis
Spis_XP_022792017_1	OG_5637	Spis
Spis_XP_022807394_1	OG_5670	Spis
Mmus_ENSMUST00000030691	OG_5683	Mmus
Dmel_FBtr0333632	OG_5683	Dmel
Mlei_ML2235.g24.i1	OG_5708	Mlei
Nvec_v1g220271	OG_5710	Nvec
HoiH23_PlH23_003673-RA	OG_5717	HoiH23
Tadh_TriadT56181	OG_5725	Tadh
HoiH23_PlH23_009695-RA	OG_5725	HoiH23
Dmel_FBtr0074870	OG_5737	Dmel
Hhon_g10260.t1	OG_5739	Hhon
Mmus_ENSMUST00000135941	OG_5757	Mmus
Mmus_ENSMUST00000027781	OG_5758	Mmus
Tadh_TriadT59910	OG_5761	Tadh
TrH2_TrispH2_007597-RA	OG_5761	TrH2
Hhon_g10618.t1	OG_5766	Hhon
HoiH23_PlH23_008842-RA	OG_5766	HoiH23
Tadh_TriadT53106	OG_5769	Tadh
TrH2_TrispH2_003027-RA	OG_5769	TrH2
Hhon_g09399.t1	OG_5769	Hhon
HoiH23_PlH23_000044-RA	OG_5769	HoiH23
Mmus_ENSMUST00000055921	OG_5769	Mmus
Dmel_FBtr0339097	OG_5769	Dmel
Nvec_v1g245479	OG_5769	Nvec
Hvul_g11578_1	OG_5769	Hvul
TrH2_TrispH2_010880-RA	OG_5782	TrH2
Mmus_ENSMUST00000070112	OG_5784	Mmus
Dmel_FBtr0332061	OG_5785	Dmel
Tadh_TriadT55009	OG_5786	Tadh
Mlei_ML0200.g46.i1	OG_5786	Mlei
Mmus_ENSMUST00000034562	OG_5787	Mmus
Dmel_FBtr0076496	OG_5787	Dmel
Nvec_v1g86804	OG_5787	Nvec
Hvul_g17988_1	OG_5787	Hvul
Dmel_FBtr0082960	OG_5788	Dmel
Tadh_TriadT63524	OG_5794	Tadh
Hhon_g02936.t1	OG_5794	Hhon
Mmus_ENSMUST00000028551	OG_5794	Mmus
Tadh_TriadT6313	OG_5795	Tadh
HoiH23_PlH23_007487-RA	OG_5795	HoiH23
Mmus_ENSMUST00000009693	OG_5798	Mmus
Hvul_g5575_1	OG_5817	Hvul
TrH2_TrispH2_010104-RA	OG_5832	TrH2
HoiH23_PlH23_006300-RA	OG_5832	HoiH23
Hhon_g03763.t1	OG_5845	Hhon
Hvul_g3156_1	OG_5848	Hvul
HoiH23_PlH23_005897-RA	OG_5849	HoiH23
Mmus_ENSMUST00000028398	OG_5849	Mmus
Mmus_ENSMUST00000089519	OG_5852	Mmus
Hhon_g07007.t1	OG_5874	Hhon
Mmus_ENSMUST00000030158	OG_5875	Mmus
HoiH23_PlH23_002813-RA	OG_5885	HoiH23
Nvec_v1g246189	OG_5909	Nvec
Dmel_FBtr0112930	OG_5910	Dmel
Mmus_ENSMUST00000030986	OG_5923	Mmus
Mmus_ENSMUST00000081497	OG_5940	Mmus
Mmus_ENSMUST00000118830	OG_5941	Mmus
Tadh_TriadT25794	OG_5956	Tadh
TrH2_TrispH2_001932-RA	OG_5956	TrH2
Hhon_g08839.t1	OG_5956	Hhon
HoiH23_PlH23_007497-RA	OG_5956	HoiH23
Mmus_ENSMUST00000023851	OG_5960	Mmus
Mlei_ML0254.g1.i1	OG_5973	Mlei
Tadh_TriadT60169	OG_5974	Tadh
TrH2_TrispH2_000733-RA	OG_5974	TrH2
Tadh_TriadT50304	OG_5978	Tadh
HoiH23_PlH23_002535-RA	OG_5990	HoiH23
Tadh_TriadT61059	OG_5992	Tadh
TrH2_TrispH2_009191-RA	OG_5992	TrH2
Hhon_g01094.t1	OG_5992	Hhon
HoiH23_PlH23_005117-RA	OG_5992	HoiH23
Tadh_TriadT38513	OG_6001	Tadh
Hhon_g04151.t1	OG_6001	Hhon
Hhon_g04828.t1	OG_6010	Hhon
Hhon_g01241.t1	OG_6012	Hhon
Mmus_ENSMUST00000033198	OG_6025	Mmus
Tadh_TriadT38332	OG_6038	Tadh
TrH2_TrispH2_007345-RA	OG_6038	TrH2
TrH2_TrispH2_011527-RA	OG_6038	TrH2
Hhon_g10087.t1	OG_6038	Hhon
HoiH23_PlH23_007652-RA	OG_6038	HoiH23
Mmus_ENSMUST00000169449	OG_6038	Mmus
Mmus_ENSMUST00000032454	OG_6038	Mmus
Dmel_FBtr0114487	OG_6038	Dmel
Dmel_FBtr0304867	OG_6038	Dmel
Dmel_FBtr0301162	OG_6038	Dmel
Nvec_v1g228010	OG_6038	Nvec
Nvec_v1g236066	OG_6038	Nvec
Spis_XP_022805592_1	OG_6038	Spis
TrH2_TrispH2_009352-RA	OG_6040	TrH2
TrH2_TrispH2_006779-RA	OG_6041	TrH2
Hhon_g01169.t1	OG_6041	Hhon
Mmus_ENSMUST00000045628	OG_6047	Mmus
Hhon_g07574.t1	OG_6062	Hhon
Mmus_ENSMUST00000110167	OG_6064	Mmus
Hvul_g25739_1	OG_6073	Hvul
Mmus_ENSMUST00000081506	OG_6075	Mmus
Hhon_g06037.t1	OG_6088	Hhon
Mmus_ENSMUST00000170857	OG_6095	Mmus
TrH2_TrispH2_003814-RA	OG_6101	TrH2
Mmus_ENSMUST00000079423	OG_6131	Mmus
Mmus_ENSMUST00000000090	OG_6137	Mmus
Mmus_ENSMUST00000034720	OG_6146	Mmus
Tadh_wf_g4278.t1	OG_6148	Tadh
TrH2_TrispH2_004422-RA	OG_6148	TrH2
Hhon_g09970.t1	OG_6152	Hhon
Nvec_v1g84682	OG_6152	Nvec
Hvul_g15667_1	OG_6152	Hvul
Hvul_g8425_1	OG_6152	Hvul
Spis_XP_022799736_1	OG_6152	Spis
Mmus_ENSMUST00000010198	OG_6156	Mmus
Tadh_TriadT60596	OG_6162	Tadh
TrH2_TrispH2_009501-RA	OG_6162	TrH2
HoiH23_PlH23_000995-RA	OG_6162	HoiH23
HoiH23_PlH23_009586-RA	OG_6162	HoiH23
Hvul_g13400_1	OG_6162	Hvul
Mmus_ENSMUST00000004868	OG_6164	Mmus
Tadh_TriadT52375	OG_6171	Tadh
Mlei_ML1498.g3.i1	OG_6171	Mlei
TrH2_TrispH2_001371-RA	OG_6172	TrH2
Mmus_ENSMUST00000010038	OG_6173	Mmus
Mlei_ML0461.g13.i1	OG_6176	Mlei
Hhon_g04547.t1	OG_6186	Hhon
Spolac_c101773_g1	OG_6191	Spolac
Tadh_TriadT57229	OG_6197	Tadh
TrH2_TrispH2_003308-RA	OG_6197	TrH2
Mmus_ENSMUST00000108275	OG_6197	Mmus
Mmus_ENSMUST00000053664	OG_6203	Mmus
Mlei_ML0146.g3.i1	OG_6239	Mlei
TrH2_TrispH2_007379-RA	OG_6286	TrH2
Mmus_ENSMUST00000066791	OG_6287	Mmus
Mmus_ENSMUST00000022816	OG_6290	Mmus
Mmus_ENSMUST00000009039	OG_6291	Mmus
TrH2_TrispH2_002359-RA	OG_6298	TrH2
TrH2_TrispH2_004211-RA	OG_6303	TrH2
Hhon_g03466.t1	OG_6303	Hhon
HoiH23_PlH23_002879-RA	OG_6303	HoiH23
Tadh_TriadT61431	OG_6308	Tadh
TrH2_TrispH2_002764-RA	OG_6309	TrH2
Hhon_g00422.t1	OG_6309	Hhon
Tadh_TriadT63887	OG_6315	Tadh
TrH2_TrispH2_005386-RA	OG_6315	TrH2
Mmus_ENSMUST00000042869	OG_6324	Mmus
Tadh_TriadT25469	OG_6329	Tadh
Tadh_TriadT61467	OG_6339	Tadh
TrH2_TrispH2_003569-RA	OG_6339	TrH2
Hhon_g09189.t1	OG_6339	Hhon
HoiH23_PlH23_004203-RA	OG_6339	HoiH23
Mmus_ENSMUST00000025045	OG_6341	Mmus
Tadh_TriadT30614	OG_6362	Tadh
TrH2_TrispH2_000725-RA	OG_6362	TrH2
TrH2_TrispH2_007787-RA	OG_6362	TrH2
TrH2_TrispH2_009952-RA	OG_6362	TrH2
Mlei_ML3517.g33.i1	OG_6362	Mlei
HoiH23_PlH23_000330-RA	OG_6366	HoiH23
Nvec_v1g121336	OG_6371	Nvec
Mmus_ENSMUST00000211179	OG_6380	Mmus
Mlei_ML2083.g10.i1	OG_6391	Mlei
Tadh_TriadT37648	OG_6404	Tadh
TrH2_TrispH2_004319-RA	OG_6404	TrH2
HoiH23_PlH23_008798-RA	OG_6404	HoiH23
Mmus_ENSMUST00000025563	OG_6404	Mmus
Hvul_g15636_1	OG_6404	Hvul
Hvul_g3692_1	OG_6404	Hvul
Hvul_g3704_1	OG_6404	Hvul
Mmus_ENSMUST00000028553	OG_6414	Mmus
Tadh_TriadT52760	OG_6422	Tadh
Tadh_TriadT52797	OG_6422	Tadh
TrH2_TrispH2_007414-RA	OG_6422	TrH2
TrH2_TrispH2_009217-RA	OG_6422	TrH2
TrH2_TrispH2_011220-RA	OG_6422	TrH2
TrH2_TrispH2_011221-RA	OG_6422	TrH2
Hhon_g01824.t1	OG_6422	Hhon
Hhon_g11799.t1	OG_6422	Hhon
HoiH23_PlH23_010494-RA	OG_6422	HoiH23
Mmus_ENSMUST00000156481	OG_6431	Mmus
Mmus_ENSMUST00000112311	OG_6432	Mmus
Mmus_ENSMUST00000142105	OG_6439	Mmus
Mmus_ENSMUST00000058407	OG_6454	Mmus
Mmus_ENSMUST00000061326	OG_6455	Mmus
Hvul_g1021_1	OG_6461	Hvul
Mmus_ENSMUST00000022980	OG_6469	Mmus
Tadh_TriadT64251	OG_6479	Tadh
HoiH23_PlH23_010565-RA	OG_6479	HoiH23
Hhon_g06471.t1	OG_6481	Hhon
Mmus_ENSMUST00000039487	OG_6486	Mmus
Dmel_FBtr0089079	OG_6489	Dmel
Mmus_ENSMUST00000049628	OG_6491	Mmus
Tadh_TriadT55531	OG_6498	Tadh
Hhon_g10306.t1	OG_6498	Hhon
Mlei_ML0387.g1.i1	OG_6498	Mlei
Mmus_ENSMUST00000016571	OG_6506	Mmus
Mmus_ENSMUST00000045602	OG_6510	Mmus
Hvul_g4325_1	OG_6520	Hvul
Mmus_ENSMUST00000096014	OG_6522	Mmus
Mmus_ENSMUST00000088494	OG_6530	Mmus
Mmus_ENSMUST00000127477	OG_6531	Mmus
Mmus_ENSMUST00000161741	OG_6536	Mmus
Mmus_ENSMUST00000032419	OG_6538	Mmus
Mmus_ENSMUST00000032882	OG_6539	Mmus
Mmus_ENSMUST00000040275	OG_6542	Mmus
Mmus_ENSMUST00000165561	OG_6545	Mmus
Mmus_ENSMUST00000040284	OG_6549	Mmus
Tadh_TriadT61644	OG_6558	Tadh
TrH2_TrispH2_008068-RA	OG_6558	TrH2
Hhon_g04872.t1	OG_6558	Hhon
Mmus_ENSMUST00000044278	OG_6561	Mmus
Dmel_FBtr0072441	OG_6561	Dmel
Nvec_v1g104549	OG_6561	Nvec
Tadh_TriadT62361	OG_6565	Tadh
TrH2_TrispH2_010184-RA	OG_6565	TrH2
Mmus_ENSMUST00000019975	OG_6574	Mmus
Tadh_TriadT58832	OG_6575	Tadh
TrH2_TrispH2_008104-RA	OG_6575	TrH2
Hhon_g10837.t1	OG_6575	Hhon
HoiH23_PlH23_012002-RA	OG_6575	HoiH23
Hvul_g25127_1	OG_6575	Hvul
TrH2_TrispH2_010792-RA	OG_6576	TrH2
Hvul_g3847_1	OG_6576	Hvul
Mlei_ML0179.g10.i1	OG_6576	Mlei
Mmus_ENSMUST00000113144	OG_6577	Mmus
Mmus_ENSMUST00000113136	OG_6577	Mmus
Hhon_g04164.t1	OG_6582	Hhon
Spis_XP_022790625_1	OG_6588	Spis
Hhon_g05369.t1	OG_6590	Hhon
TrH2_TrispH2_009515-RA	OG_6591	TrH2
Hhon_g08410.t1	OG_6591	Hhon
HoiH23_PlH23_002425-RA	OG_6591	HoiH23
Tadh_TriadT52621	OG_6596	Tadh
Hhon_g06046.t1	OG_6596	Hhon
Tadh_TriadT54246	OG_6599	Tadh
TrH2_TrispH2_007761-RA	OG_6599	TrH2
Hhon_g00625.t1	OG_6599	Hhon
HoiH23_PlH23_000892-RA	OG_6599	HoiH23
Tadh_wf_g6523.t1	OG_6602	Tadh
Tadh_TriadT57651	OG_6602	Tadh
Hhon_g01822.t1	OG_6602	Hhon
HoiH23_PlH23_009258-RA	OG_6602	HoiH23
Tadh_TriadT55533	OG_6604	Tadh
TrH2_TrispH2_003792-RA	OG_6604	TrH2
Hhon_g09864.t1	OG_6604	Hhon
Dmel_FBtr0086058	OG_6609	Dmel
Hhon_g09605.t1	OG_6611	Hhon
Tadh_TriadT63596	OG_6612	Tadh
TrH2_TrispH2_010821-RA	OG_6612	TrH2
HoiH23_PlH23_009547-RA	OG_6612	HoiH23
Tadh_TriadT54902	OG_6635	Tadh
Tadh_TriadT62364	OG_6635	Tadh
TrH2_TrispH2_007500-RA	OG_6635	TrH2
TrH2_TrispH2_007501-RA	OG_6635	TrH2
TrH2_TrispH2_010187-RA	OG_6635	TrH2
Hhon_g05114.t1	OG_6635	Hhon
Hhon_g07097.t1	OG_6635	Hhon
Hhon_g07685.t1	OG_6635	Hhon
HoiH23_PlH23_001291-RA	OG_6635	HoiH23
HoiH23_PlH23_010046-RA	OG_6635	HoiH23
HoiH23_PlH23_008390-RA	OG_6635	HoiH23
HoiH23_PlH23_002697-RA	OG_6635	HoiH23
HoiH23_PlH23_002698-RA	OG_6635	HoiH23
Mmus_ENSMUST00000021166	OG_6635	Mmus
Hvul_g15173_1	OG_6635	Hvul
Hvul_g27159_1	OG_6635	Hvul
Mlei_ML3463.g2.i1	OG_6635	Mlei
Hvul_g10581_1	OG_6637	Hvul
Mmus_ENSMUST00000009727	OG_6639	Mmus
Mmus_ENSMUST00000007236	OG_6639	Mmus
Dmel_FBtr0087645	OG_6639	Dmel
Hvul_g17442_1	OG_6640	Hvul
Spis_XP_022782344_1	OG_6640	Spis
Mmus_ENSMUST00000019290	OG_6641	Mmus
Mmus_ENSMUST00000084615	OG_6641	Mmus
Mmus_ENSMUST00000057503	OG_6653	Mmus
Dmel_FBtr0082454	OG_6655	Dmel
HoiH23_PlH23_000931-RA	OG_6661	HoiH23
Hvul_g1125_1	OG_6661	Hvul
Dmel_FBtr0077384	OG_6664	Dmel
Mmus_ENSMUST00000026222	OG_6666	Mmus
Mmus_ENSMUST00000033313	OG_6669	Mmus
HoiH23_PlH23_004525-RA	OG_6670	HoiH23
Spis_XP_022794106_1	OG_6676	Spis
HoiH23_PlH23_003222-RA	OG_6678	HoiH23
Dmel_FBtr0082819	OG_6678	Dmel
Tadh_TriadT61764	OG_6697	Tadh
Mmus_ENSMUST00000028800	OG_6697	Mmus
TrH2_TrispH2_001124-RA	OG_6702	TrH2
Hhon_g10521.t1	OG_6708	Hhon
Hhon_g02614.t1	OG_6723	Hhon
Tadh_TriadT60244	OG_6724	Tadh
HoiH23_PlH23_005062-RA	OG_6724	HoiH23
Dmel_FBtr0100033	OG_6724	Dmel
Mmus_ENSMUST00000014370	OG_6728	Mmus
Mmus_ENSMUST00000138603	OG_6731	Mmus
Dmel_FBtr0075758	OG_6732	Dmel
Tadh_TriadT29882	OG_6739	Tadh
TrH2_TrispH2_010508-RA	OG_6739	TrH2
Hhon_g08106.t1	OG_6739	Hhon
HoiH23_PlH23_006438-RA	OG_6739	HoiH23
Mmus_ENSMUST00000002655	OG_6739	Mmus
Dmel_FBtr0077352	OG_6740	Dmel
Tadh_wf_g9835.t1	OG_6741	Tadh
Hhon_g10796.t1	OG_6741	Hhon
Mlei_ML1304.g10.i1	OG_6742	Mlei
Hhon_g06601.t1	OG_6743	Hhon
Mmus_ENSMUST00000034281	OG_6750	Mmus
Dmel_FBtr0079336	OG_6750	Dmel
Tadh_TriadT57212	OG_6757	Tadh
Dmel_FBtr0113361	OG_6771	Dmel
Hvul_g4047_1	OG_6787	Hvul
Nvec_NVE14851	OG_6789	Nvec
Nvec_v1g114289	OG_6789	Nvec
Hvul_g19252_1	OG_6789	Hvul
Hvul_g19501_1	OG_6789	Hvul
Hvul_g33754_1	OG_6789	Hvul
Nvec_v1g229609	OG_6793	Nvec
Mmus_ENSMUST00000074240	OG_6800	Mmus
Mmus_ENSMUST00000169612	OG_6803	Mmus
Mmus_ENSMUST00000187544	OG_6804	Mmus
Hvul_g20653_1	OG_6806	Hvul
Dmel_FBtr0071838	OG_6823	Dmel
Hvul_g6434_1	OG_6823	Hvul
Hhon_g00579.t1	OG_6836	Hhon
Tadh_TriadT58606	OG_6837	Tadh
Tadh_TriadT58605	OG_6837	Tadh
TrH2_TrispH2_008195-RA	OG_6837	TrH2
TrH2_TrispH2_008194-RA	OG_6837	TrH2
Mmus_ENSMUST00000118209	OG_6841	Mmus
TrH2_TrispH2_006773-RA	OG_6849	TrH2
Dmel_FBtr0330706	OG_6850	Dmel
Mmus_ENSMUST00000132855	OG_6851	Mmus
Tadh_TriadT59319	OG_6852	Tadh
TrH2_TrispH2_007360-RA	OG_6852	TrH2
Hhon_g06094.t1	OG_6852	Hhon
HoiH23_PlH23_010112-RA	OG_6852	HoiH23
Mmus_ENSMUST00000004173	OG_6852	Mmus
Hvul_g15909_1	OG_6852	Hvul
Hvul_g24233_1	OG_6852	Hvul
Spis_XP_022790783_1	OG_6852	Spis
Mlei_ML0248.g3.i1	OG_6852	Mlei
Hhon_g06825.t1	OG_6855	Hhon
Hvul_g25683_1	OG_6855	Hvul
Mlei_ML4358.g27.i1	OG_6855	Mlei
Mmus_ENSMUST00000063551	OG_6857	Mmus
Dmel_FBtr0329978	OG_6857	Dmel
TrH2_TrispH2_003335-RA	OG_6864	TrH2
Hhon_g04839.t1	OG_6864	Hhon
HoiH23_PlH23_007550-RA	OG_6864	HoiH23
Hvul_g22718_1	OG_6864	Hvul
Tadh_TriadT27299	OG_6887	Tadh
TrH2_TrispH2_009412-RA	OG_6887	TrH2
HoiH23_PlH23_006686-RA	OG_6887	HoiH23
Mlei_ML0452.g30.i1	OG_6888	Mlei
TrH2_TrispH2_003479-RA	OG_6889	TrH2
Hhon_g03780.t1	OG_6889	Hhon
HoiH23_PlH23_000091-RA	OG_6889	HoiH23
Dmel_FBtr0072681	OG_6890	Dmel
Mmus_ENSMUST00000131011	OG_6899	Mmus
TrH2_TrispH2_003913-RA	OG_6901	TrH2
Mmus_ENSMUST00000022145	OG_6901	Mmus
TrH2_TrispH2_004367-RA	OG_6922	TrH2
HoiH23_PlH23_006143-RA	OG_6922	HoiH23
Tadh_TriadT55747	OG_6932	Tadh
TrH2_TrispH2_001638-RA	OG_6932	TrH2
HoiH23_PlH23_011029-RA	OG_6932	HoiH23
TrH2_TrispH2_001639-RA	OG_6933	TrH2
HoiH23_PlH23_011028-RA	OG_6933	HoiH23
Tadh_TriadT58861	OG_6934	Tadh
Mmus_ENSMUST00000023086	OG_6937	Mmus
Hvul_g21993_1	OG_6940	Hvul
Hvul_g21994_1	OG_6940	Hvul
Tadh_wf_g5803.t1	OG_6952	Tadh
TrH2_TrispH2_003775-RA	OG_6952	TrH2
Hhon_g05666.t1	OG_6952	Hhon
HoiH23_PlH23_006252-RA	OG_6952	HoiH23
Mmus_ENSMUST00000090302	OG_6952	Mmus
Dmel_FBtr0305060	OG_6952	Dmel
Mmus_ENSMUST00000023608	OG_6953	Mmus
Mmus_ENSMUST00000034300	OG_6956	Mmus
Hhon_g03106.t1	OG_6960	Hhon
Mmus_ENSMUST00000056355	OG_6961	Mmus
Nvec_NVE814	OG_6969	Nvec
Hvul_g14405_1	OG_6972	Hvul
Nvec_v1g175297	OG_6973	Nvec
Hvul_g16791_1	OG_6973	Hvul
Mmus_ENSMUST00000119379	OG_6978	Mmus
Tadh_TriadT58082	OG_6983	Tadh
Hhon_g00137.t1	OG_6983	Hhon
Nvec_v1g238488	OG_6985	Nvec
Tadh_TriadT64425	OG_6997	Tadh
Tadh_TriadT64030	OG_6997	Tadh
