gene	orthogroup	species
Mlei_ML1823.g9.i1	OG_2476	Mlei
Spolac_c93132_g1	OG_2476	Spolac
Spolac_c97191_g1	OG_2476	Spolac
Spolac_c99913_g1	OG_2476	Spolac
Spolac_c103290_g4	OG_2476	Spolac
Spolac_c93297_g1	OG_2476	Spolac
Spolac_c98945_g1	OG_2476	Spolac
Spolac_c93297_g1	OG_2476	Spolac
Spolac_c93504_g1	OG_2476	Spolac
Spolac_c102807_g2	OG_2476	Spolac
Spolac_c93504_g1	OG_2476	Spolac
Spolac_c93132_g2	OG_2476	Spolac
Spolac_c104690_g1	OG_2476	Spolac
Spolac_c102015_g2	OG_2476	Spolac
Spolac_c95877_g2	OG_2476	Spolac
Spolac_c102184_g1	OG_2476	Spolac
Spolac_c98945_g2	OG_2476	Spolac
Tadh_wf_g2800.t1	OG_2483	Tadh
TrH2_TrispH2_007810-RA	OG_2483	TrH2
Hhon_g06783.t1	OG_2483	Hhon
HoiH23_PlH23_011026-RA	OG_2483	HoiH23
Mmus_ENSMUST00000044492	OG_2483	Mmus
Mmus_ENSMUST00000001179	OG_2483	Mmus
Dmel_FBtr0305979	OG_2483	Dmel
Nvec_v1g27057	OG_2483	Nvec
Hvul_g9813_1	OG_2483	Hvul
Spis_XP_022788373_1	OG_2483	Spis
Mlei_ML0663.g2.i1	OG_2483	Mlei
Spolac_c101734_g1	OG_2483	Spolac
Tadh_TriadT1695	OG_2486	Tadh
Tadh_TriadT60583	OG_2486	Tadh
TrH2_TrispH2_009487-RA	OG_2486	TrH2
TrH2_TrispH2_009488-RA	OG_2486	TrH2
Hhon_g11623.t1	OG_2486	Hhon
Hhon_g11761.t1	OG_2486	Hhon
HoiH23_PlH23_009892-RA	OG_2486	HoiH23
HoiH23_PlH23_009893-RA	OG_2486	HoiH23
Mmus_ENSMUST00000156876	OG_2486	Mmus
Dmel_FBtr0087476	OG_2486	Dmel
Dmel_FBtr0087191	OG_2486	Dmel
Dmel_FBtr0273362	OG_2486	Dmel
Dmel_FBtr0077893	OG_2486	Dmel
Nvec_v1g200504	OG_2486	Nvec
Nvec_v1g238419	OG_2486	Nvec
Nvec_v1g239633	OG_2486	Nvec
Nvec_v1g211378	OG_2486	Nvec
Nvec_v1g239585	OG_2486	Nvec
Nvec_v1g218913	OG_2486	Nvec
Nvec_v1g204789	OG_2486	Nvec
Nvec_v1g211086	OG_2486	Nvec
Nvec_v1g246807	OG_2486	Nvec
Nvec_v1g241934	OG_2486	Nvec
Nvec_v1g239725	OG_2486	Nvec
Nvec_v1g247209	OG_2486	Nvec
Nvec_v1g238420	OG_2486	Nvec
Nvec_v1g97363	OG_2486	Nvec
Nvec_v1g244203	OG_2486	Nvec
Nvec_v1g116714	OG_2486	Nvec
Nvec_v1g211665	OG_2486	Nvec
Nvec_v1g241339	OG_2486	Nvec
Nvec_v1g204788	OG_2486	Nvec
Nvec_v1g203659	OG_2486	Nvec
Hvul_g14838_1	OG_2486	Hvul
Hvul_g8619_1	OG_2486	Hvul
Hvul_g30477_1	OG_2486	Hvul
Hvul_g32811_1	OG_2486	Hvul
Hvul_g19457_1	OG_2486	Hvul
Hvul_g14831_1	OG_2486	Hvul
Hvul_g14832_1	OG_2486	Hvul
Hvul_g14839_1	OG_2486	Hvul
Hvul_g29113_1	OG_2486	Hvul
Hvul_g32799_1	OG_2486	Hvul
Hvul_g7149_1	OG_2486	Hvul
Hvul_g30396_1	OG_2486	Hvul
Hvul_g14829_1	OG_2486	Hvul
Hvul_g27069_1	OG_2486	Hvul
Spis_XP_022788501_1	OG_2486	Spis
Spis_XP_022785247_1	OG_2486	Spis
Spis_XP_022785254_1	OG_2486	Spis
Spis_XP_022801034_1	OG_2486	Spis
Spis_XP_022787271_1	OG_2486	Spis
Spis_XP_022788571_1	OG_2486	Spis
Spis_XP_022784035_1	OG_2486	Spis
Spis_XP_022784089_1	OG_2486	Spis
Spis_XP_022787272_1	OG_2486	Spis
Spis_XP_022788525_1	OG_2486	Spis
Spis_XP_022788522_1	OG_2486	Spis
Spis_XP_022787295_1	OG_2486	Spis
Spis_XP_022782924_1	OG_2486	Spis
Spis_XP_022788560_1	OG_2486	Spis
Spis_XP_022788524_1	OG_2486	Spis
Spis_XP_022787288_1	OG_2486	Spis
Spis_XP_022790272_1	OG_2486	Spis
Spis_XP_022788523_1	OG_2486	Spis
Spis_XP_022788577_1	OG_2486	Spis
Spis_XP_022806036_1	OG_2486	Spis
Spis_XP_022806037_1	OG_2486	Spis
Spis_XP_022806040_1	OG_2486	Spis
Mlei_ML2083.g2.i1	OG_2486	Mlei
Mmus_ENSMUST00000005583	OG_2489	Mmus
Mmus_ENSMUST00000172450	OG_2489	Mmus
Dmel_FBtr0074190	OG_2489	Dmel
Nvec_v1g200840	OG_2489	Nvec
Hvul_g10392_1	OG_2489	Hvul
Spis_XP_022788606_1	OG_2489	Spis
Nvec_NVE23425	OG_2490	Nvec
Nvec_v1g244949	OG_2490	Nvec
Nvec_v1g244950	OG_2490	Nvec
Spis_XP_022788661_1	OG_2490	Spis
Spis_XP_022778225_1	OG_2490	Spis
Spis_XP_022788642_1	OG_2490	Spis
Spis_XP_022788657_1	OG_2490	Spis
Spis_XP_022788594_1	OG_2490	Spis
Spis_XP_022788581_1	OG_2490	Spis
Spis_XP_022788673_1	OG_2490	Spis
Mmus_ENSMUST00000036690	OG_2493	Mmus
Mmus_ENSMUST00000232968	OG_2493	Mmus
Mmus_ENSMUST00000038665	OG_2493	Mmus
Dmel_FBtr0086003	OG_2493	Dmel
Nvec_v1g106504	OG_2493	Nvec
Nvec_v1g209409	OG_2493	Nvec
Nvec_v1g212182	OG_2493	Nvec
Nvec_v1g140877	OG_2493	Nvec
Nvec_v1g193880	OG_2493	Nvec
Hvul_g30174_1	OG_2493	Hvul
Hvul_g10876_1	OG_2493	Hvul
Spis_XP_022788755_1	OG_2493	Spis
Spis_XP_022809601_1	OG_2493	Spis
Spis_XP_022810258_1	OG_2493	Spis
Spis_XP_022787940_1	OG_2493	Spis
Spis_XP_022788448_1	OG_2493	Spis
Spis_XP_022789822_1	OG_2493	Spis
TrH2_TrispH2_007137-RA	OG_2501	TrH2
Hhon_g10400.t1	OG_2501	Hhon
HoiH23_PlH23_002989-RA	OG_2501	HoiH23
Nvec_v1g199676	OG_2501	Nvec
Nvec_v1g214898	OG_2501	Nvec
Nvec_v1g209078	OG_2501	Nvec
Nvec_v1g241615	OG_2501	Nvec
Nvec_v1g243632	OG_2501	Nvec
Nvec_v1g246348	OG_2501	Nvec
Nvec_v1g207039	OG_2501	Nvec
Nvec_v1g215762	OG_2501	Nvec
Nvec_NVE532	OG_2501	Nvec
Nvec_v1g209227	OG_2501	Nvec
Nvec_v1g87929	OG_2501	Nvec
Nvec_v1g232083	OG_2501	Nvec
Nvec_v1g123439	OG_2501	Nvec
Hvul_g9485_1	OG_2501	Hvul
Hvul_g9489_1	OG_2501	Hvul
Hvul_g9487_1	OG_2501	Hvul
Hvul_g9484_1	OG_2501	Hvul
Hvul_g9491_1	OG_2501	Hvul
Hvul_g9490_1	OG_2501	Hvul
Hvul_g9493_1	OG_2501	Hvul
Spis_XP_022788874_1	OG_2501	Spis
Spis_XP_022805143_1	OG_2501	Spis
Spis_XP_022786856_1	OG_2501	Spis
Spis_XP_022790678_1	OG_2501	Spis
Spis_Spis9148_1	OG_2501	Spis
Spis_XP_022806380_1	OG_2501	Spis
Spis_XP_022786935_1	OG_2501	Spis
Spis_XP_022786939_1	OG_2501	Spis
Tadh_TriadT52630	OG_2503	Tadh
TrH2_TrispH2_007199-RA	OG_2503	TrH2
Hhon_g06038.t1	OG_2503	Hhon
HoiH23_PlH23_009809-RA	OG_2503	HoiH23
Mmus_ENSMUST00000067036	OG_2503	Mmus
Mmus_ENSMUST00000177292	OG_2503	Mmus
Dmel_FBtr0079574	OG_2503	Dmel
Nvec_NVE496	OG_2503	Nvec
Nvec_v1g246646	OG_2503	Nvec
Nvec_NVE10034	OG_2503	Nvec
Nvec_v1g215547	OG_2503	Nvec
Nvec_v1g246644	OG_2503	Nvec
Nvec_v1g246645	OG_2503	Nvec
Hvul_g13918_1	OG_2503	Hvul
Hvul_g26971_1	OG_2503	Hvul
Spis_XP_022789094_1	OG_2503	Spis
Spis_XP_022789113_1	OG_2503	Spis
Spis_XP_022777816_1	OG_2503	Spis
Spis_XP_022809165_1	OG_2503	Spis
Spis_Spis8787_1	OG_2503	Spis
Spis_XP_022789110_1	OG_2503	Spis
Spis_XP_022789111_1	OG_2503	Spis
Spis_XP_022789093_1	OG_2503	Spis
Spolac_c102681_g1	OG_2503	Spolac
Tadh_TriadT36979	OG_2512	Tadh
TrH2_TrispH2_000909-RA	OG_2512	TrH2
Hhon_g03147.t1	OG_2512	Hhon
HoiH23_PlH23_005427-RA	OG_2512	HoiH23
Nvec_v1g178696	OG_2512	Nvec
Nvec_v1g122279	OG_2512	Nvec
Hvul_g26388_1	OG_2512	Hvul
Spis_XP_022789454_1	OG_2512	Spis
Tadh_TriadT54590	OG_2514	Tadh
Tadh_TriadT54591	OG_2514	Tadh
Tadh_TriadT54593	OG_2514	Tadh
Tadh_TriadT58054	OG_2514	Tadh
TrH2_TrispH2_001323-RA	OG_2514	TrH2
TrH2_TrispH2_000523-RA	OG_2514	TrH2
TrH2_TrispH2_001324-RA	OG_2514	TrH2
Hhon_g00166.t1	OG_2514	Hhon
Hhon_g05888.t1	OG_2514	Hhon
Hhon_g01236.t1	OG_2514	Hhon
HoiH23_PlH23_007772-RA	OG_2514	HoiH23
HoiH23_PlH23_000532-RA	OG_2514	HoiH23
HoiH23_PlH23_000531-RA	OG_2514	HoiH23
Mmus_ENSMUST00000190298	OG_2514	Mmus
Mmus_ENSMUST00000064395	OG_2514	Mmus
Mmus_ENSMUST00000032719	OG_2514	Mmus
Dmel_FBtr0329845	OG_2514	Dmel
Nvec_v1g243709	OG_2514	Nvec
Nvec_v1g247949	OG_2514	Nvec
Nvec_NVE13120	OG_2514	Nvec
Hvul_g15980_1	OG_2514	Hvul
Spis_XP_022789610_1	OG_2514	Spis
Spis_XP_022802744_1	OG_2514	Spis
Spis_XP_022785250_1	OG_2514	Spis
Spis_XP_022800818_1	OG_2514	Spis
Mlei_ML1197.g11.i1	OG_2514	Mlei
Spolac_c103991_g1	OG_2514	Spolac
Tadh_TriadT18102	OG_2524	Tadh
TrH2_TrispH2_005279-RA	OG_2524	TrH2
Hhon_g08608.t1	OG_2524	Hhon
HoiH23_PlH23_004726-RA	OG_2524	HoiH23
Mmus_ENSMUST00000048572	OG_2524	Mmus
Mmus_ENSMUST00000054244	OG_2524	Mmus
Mmus_ENSMUST00000032717	OG_2524	Mmus
Dmel_FBtr0290136	OG_2524	Dmel
Dmel_FBtr0079227	OG_2524	Dmel
Nvec_v1g60933	OG_2524	Nvec
Nvec_v1g100892	OG_2524	Nvec
Nvec_v1g81436	OG_2524	Nvec
Spis_XP_022789944_1	OG_2524	Spis
Spis_XP_022803267_1	OG_2524	Spis
Spis_XP_022805326_1	OG_2524	Spis
Tadh_TriadT52472	OG_2525	Tadh
TrH2_TrispH2_000125-RA	OG_2525	TrH2
Hhon_g06174.t1	OG_2525	Hhon
HoiH23_PlH23_001881-RA	OG_2525	HoiH23
Mmus_ENSMUST00000101504	OG_2525	Mmus
Nvec_v1g236343	OG_2525	Nvec
Hvul_g6172_1	OG_2525	Hvul
Spis_XP_022790034_1	OG_2525	Spis
Mlei_ML0039.g4.i1	OG_2525	Mlei
Spolac_c99106_g1	OG_2525	Spolac
Tadh_TriadT59528	OG_2528	Tadh
TrH2_TrispH2_010641-RA	OG_2528	TrH2
HoiH23_PlH23_006281-RA	OG_2528	HoiH23
Mmus_ENSMUST00000033842	OG_2528	Mmus
Mmus_ENSMUST00000073211	OG_2528	Mmus
Mmus_ENSMUST00000194252	OG_2528	Mmus
Mmus_ENSMUST00000105854	OG_2528	Mmus
Mmus_ENSMUST00000067602	OG_2528	Mmus
Dmel_FBtr0309285	OG_2528	Dmel
Dmel_FBtr0343523	OG_2528	Dmel
Nvec_v1g218534	OG_2528	Nvec
Nvec_v1g218823	OG_2528	Nvec
Nvec_v1g240082	OG_2528	Nvec
Nvec_v1g216597	OG_2528	Nvec
Nvec_v1g218562	OG_2528	Nvec
Nvec_NVE11545	OG_2528	Nvec
Nvec_NVE10618	OG_2528	Nvec
Nvec_v1g35325	OG_2528	Nvec
Nvec_v1g218290	OG_2528	Nvec
Nvec_NVE10707	OG_2528	Nvec
Nvec_NVE14631	OG_2528	Nvec
Nvec_v1g108506	OG_2528	Nvec
Nvec_v1g140156	OG_2528	Nvec
Nvec_v1g134519	OG_2528	Nvec
Nvec_v1g216592	OG_2528	Nvec
Nvec_v1g43787	OG_2528	Nvec
Nvec_v1g225345	OG_2528	Nvec
Nvec_v1g42333	OG_2528	Nvec
Nvec_v1g14907	OG_2528	Nvec
Nvec_v1g140735	OG_2528	Nvec
Nvec_NVE25162	OG_2528	Nvec
Nvec_v1g221619	OG_2528	Nvec
Nvec_NVE20582	OG_2528	Nvec
Nvec_NVE11967	OG_2528	Nvec
Nvec_v1g222311	OG_2528	Nvec
Hvul_g24768_1	OG_2528	Hvul
Hvul_g24767_1	OG_2528	Hvul
Spis_XP_022790093_1	OG_2528	Spis
Spis_Spis11458_1	OG_2528	Spis
Spis_XP_022802390_1	OG_2528	Spis
Spis_XP_022804172_1	OG_2528	Spis
Spis_XP_022809168_1	OG_2528	Spis
Spis_XP_022804177_1	OG_2528	Spis
Spis_XP_022795716_1	OG_2528	Spis
Spis_XP_022802383_1	OG_2528	Spis
Spis_XP_022796418_1	OG_2528	Spis
Spis_XP_022790112_1	OG_2528	Spis
Spis_XP_022792749_1	OG_2528	Spis
Spis_XP_022810529_1	OG_2528	Spis
Spis_XP_022795733_1	OG_2528	Spis
Spis_Spis22807_1	OG_2528	Spis
Spis_XP_022809523_1	OG_2528	Spis
Spis_XP_022793324_1	OG_2528	Spis
Spis_XP_022804170_1	OG_2528	Spis
Spis_XP_022802395_1	OG_2528	Spis
Spis_XP_022809733_1	OG_2528	Spis
Spis_XP_022807771_1	OG_2528	Spis
Spis_XP_022809179_1	OG_2528	Spis
Spis_XP_022810254_1	OG_2528	Spis
Spis_XP_022802381_1	OG_2528	Spis
Spis_XP_022805171_1	OG_2528	Spis
Mlei_ML0178.g1.i1	OG_2528	Mlei
Spolac_c102956_g6	OG_2528	Spolac
Spolac_c102956_g2	OG_2528	Spolac
Spolac_c102956_g2	OG_2528	Spolac
Tadh_TriadT8060	OG_2536	Tadh
TrH2_TrispH2_003598-RA	OG_2536	TrH2
Hhon_g09228.t1	OG_2536	Hhon
HoiH23_PlH23_008497-RA	OG_2536	HoiH23
Mmus_ENSMUST00000212792	OG_2536	Mmus
Mmus_ENSMUST00000217841	OG_2536	Mmus
Mmus_ENSMUST00000226563	OG_2536	Mmus
Mmus_ENSMUST00000043484	OG_2536	Mmus
Dmel_FBtr0302770	OG_2536	Dmel
Dmel_FBtr0072123	OG_2536	Dmel
Dmel_FBtr0072122	OG_2536	Dmel
Nvec_v1g107629	OG_2536	Nvec
Nvec_NVE3303	OG_2536	Nvec
Hvul_g471_1	OG_2536	Hvul
Spis_XP_022790482_1	OG_2536	Spis
Spolac_c102377_g1	OG_2536	Spolac
Spolac_c102377_g1	OG_2536	Spolac
Tadh_TriadT54138	OG_2538	Tadh
TrH2_TrispH2_002517-RA	OG_2538	TrH2
Hhon_g02747.t1	OG_2538	Hhon
HoiH23_PlH23_001180-RA	OG_2538	HoiH23
Mmus_ENSMUST00000210707	OG_2538	Mmus
Dmel_FBtr0345112	OG_2538	Dmel
Nvec_v1g181209	OG_2538	Nvec
Nvec_NVE13916	OG_2538	Nvec
Nvec_v1g221469	OG_2538	Nvec
Hvul_g3053_1	OG_2538	Hvul
Hvul_g2330_1	OG_2538	Hvul
Spis_XP_022790761_1	OG_2538	Spis
Spis_XP_022783427_1	OG_2538	Spis
Mlei_ML3881.g5.i1	OG_2538	Mlei
Mlei_ML3881.g6.i1	OG_2538	Mlei
Spolac_c103424_g3	OG_2538	Spolac
Spolac_c103424_g3	OG_2538	Spolac
Dmel_FBtr0073552	OG_2539	Dmel
Nvec_NVE13491	OG_2539	Nvec
Nvec_v1g221088	OG_2539	Nvec
Nvec_NVE10943	OG_2539	Nvec
Nvec_v1g202512	OG_2539	Nvec
Nvec_v1g198958	OG_2539	Nvec
Nvec_v1g213290	OG_2539	Nvec
Nvec_v1g248552	OG_2539	Nvec
Nvec_v1g244343	OG_2539	Nvec
Hvul_g2250_1	OG_2539	Hvul
Hvul_g10264_1	OG_2539	Hvul
Hvul_g15772_1	OG_2539	Hvul
Hvul_g9243_1	OG_2539	Hvul
Hvul_g20446_1	OG_2539	Hvul
Hvul_g18263_1	OG_2539	Hvul
Hvul_g2054_1	OG_2539	Hvul
Hvul_g33576_1	OG_2539	Hvul
Hvul_g12476_1	OG_2539	Hvul
Hvul_g18264_1	OG_2539	Hvul
Spis_XP_022790813_1	OG_2539	Spis
Spis_XP_022795367_1	OG_2539	Spis
Spis_XP_022796408_1	OG_2539	Spis
Spis_XP_022796462_1	OG_2539	Spis
Spis_XP_022784612_1	OG_2539	Spis
Spis_XP_022795355_1	OG_2539	Spis
Spis_XP_022792456_1	OG_2539	Spis
Spis_XP_022796212_1	OG_2539	Spis
Spis_XP_022789566_1	OG_2539	Spis
Spis_XP_022789574_1	OG_2539	Spis
Spis_Spis1425_1	OG_2539	Spis
Spis_XP_022782461_1	OG_2539	Spis
Spis_XP_022800054_1	OG_2539	Spis
Spis_XP_022808818_1	OG_2539	Spis
Spis_XP_022801467_1	OG_2539	Spis
Spis_XP_022808816_1	OG_2539	Spis
Spis_XP_022800049_1	OG_2539	Spis
Spis_XP_022794450_1	OG_2539	Spis
Mlei_ML0363.g5.i1	OG_2539	Mlei
Spolac_c101521_g2	OG_2539	Spolac
Tadh_TriadT20474	OG_2540	Tadh
TrH2_TrispH2_003412-RA	OG_2540	TrH2
Hhon_g05503.t1	OG_2540	Hhon
HoiH23_PlH23_000175-RA	OG_2540	HoiH23
Mmus_ENSMUST00000038757	OG_2540	Mmus
Mmus_ENSMUST00000008537	OG_2540	Mmus
Mmus_ENSMUST00000079390	OG_2540	Mmus
Mmus_ENSMUST00000051674	OG_2540	Mmus
Dmel_FBtr0075324	OG_2540	Dmel
Dmel_FBtr0077090	OG_2540	Dmel
Nvec_NVE13317	OG_2540	Nvec
Hvul_g21201_1	OG_2540	Hvul
Spis_XP_022790819_1	OG_2540	Spis
Nvec_v1g213468	OG_2542	Nvec
Nvec_v1g213516	OG_2542	Nvec
Nvec_v1g200589	OG_2542	Nvec
Nvec_v1g205949	OG_2542	Nvec
Nvec_v1g106413	OG_2542	Nvec
Spis_XP_022790904_1	OG_2542	Spis
Spis_XP_022810078_1	OG_2542	Spis
Spis_XP_022782288_1	OG_2542	Spis
Spis_XP_022810079_1	OG_2542	Spis
Spis_XP_022810080_1	OG_2542	Spis
Spis_XP_022784741_1	OG_2542	Spis
Spis_XP_022804963_1	OG_2542	Spis
Spis_XP_022804966_1	OG_2542	Spis
Spis_XP_022790901_1	OG_2542	Spis
Spis_XP_022777592_1	OG_2542	Spis
Spis_XP_022805346_1	OG_2542	Spis
Spis_XP_022807906_1	OG_2542	Spis
Tadh_TriadT37811	OG_2544	Tadh
TrH2_TrispH2_003263-RA	OG_2544	TrH2
Hhon_g04615.t1	OG_2544	Hhon
HoiH23_PlH23_004446-RA	OG_2544	HoiH23
Mmus_ENSMUST00000064204	OG_2544	Mmus
Mmus_ENSMUST00000006626	OG_2544	Mmus
Mmus_ENSMUST00000217157	OG_2544	Mmus
Mmus_ENSMUST00000021554	OG_2544	Mmus
Dmel_FBtr0070345	OG_2544	Dmel
Nvec_v1g206855	OG_2544	Nvec
Nvec_v1g147531	OG_2544	Nvec
Hvul_g14865_1	OG_2544	Hvul
Spis_XP_022790929_1	OG_2544	Spis
Mlei_ML2506.g2.i1	OG_2544	Mlei
Spolac_c105240_g1	OG_2544	Spolac
Spolac_c110354_g1	OG_2544	Spolac
Spolac_c94021_g2	OG_2544	Spolac
Spolac_c94021_g1	OG_2544	Spolac
Tadh_TriadT32356	OG_2549	Tadh
TrH2_TrispH2_006100-RA	OG_2549	TrH2
HoiH23_PlH23_009303-RA	OG_2549	HoiH23
Mmus_ENSMUST00000162695	OG_2549	Mmus
Mmus_ENSMUST00000021519	OG_2549	Mmus
Dmel_FBtr0329885	OG_2549	Dmel
Nvec_v1g130873	OG_2549	Nvec
Hvul_g26815_1	OG_2549	Hvul
Spis_XP_022791259_1	OG_2549	Spis
Tadh_TriadT52402	OG_2551	Tadh
Tadh_TriadT52403	OG_2551	Tadh
TrH2_TrispH2_000059-RA	OG_2551	TrH2
Hhon_g06143.t1	OG_2551	Hhon
HoiH23_PlH23_002622-RA	OG_2551	HoiH23
Dmel_FBtr0085484	OG_2551	Dmel
Nvec_v1g201793	OG_2551	Nvec
Nvec_v1g201791	OG_2551	Nvec
Hvul_g27176_1	OG_2551	Hvul
Hvul_g27175_1	OG_2551	Hvul
Spis_XP_022791497_1	OG_2551	Spis
Spis_Spis24532_1	OG_2551	Spis
Spis_XP_022791463_1	OG_2551	Spis
Spolac_c97424_g1	OG_2551	Spolac
Spolac_c97424_g4	OG_2551	Spolac
Spolac_c86956_g1	OG_2551	Spolac
Spolac_c97424_g4	OG_2551	Spolac
Spolac_c97424_g5	OG_2551	Spolac
Nvec_v1g111043	OG_2552	Nvec
Nvec_v1g222086	OG_2552	Nvec
Nvec_v1g201733	OG_2552	Nvec
Nvec_v1g92295	OG_2552	Nvec
Spis_XP_022791504_1	OG_2552	Spis
Spis_XP_022799893_1	OG_2552	Spis
Spis_XP_022802093_1	OG_2552	Spis
Spis_XP_022806147_1	OG_2552	Spis
Spis_Spis5144_1	OG_2552	Spis
Spis_Spis21833_1	OG_2552	Spis
Spis_Spis8671_1	OG_2552	Spis
Spis_Spis10311_1	OG_2552	Spis
Spis_XP_022802010_1	OG_2552	Spis
Spis_XP_022798387_1	OG_2552	Spis
Spis_XP_022784609_1	OG_2552	Spis
Spis_XP_022777898_1	OG_2552	Spis
Spis_XP_022809981_1	OG_2552	Spis
Spis_XP_022794113_1	OG_2552	Spis
Spis_XP_022802780_1	OG_2552	Spis
Spis_Spis18819_1	OG_2552	Spis
Spis_Spis12391_1	OG_2552	Spis
Spis_Spis22940_1	OG_2552	Spis
Spis_XP_022800925_1	OG_2552	Spis
Spis_Spis21899_1	OG_2552	Spis
Spis_Spis21823_1	OG_2552	Spis
Spis_XP_022810589_1	OG_2552	Spis
Spis_Spis8231_1	OG_2552	Spis
Spis_Spis8163_1	OG_2552	Spis
Spis_XP_022807948_1	OG_2552	Spis
Spis_Spis23836_1	OG_2552	Spis
Spis_Spis2795_1	OG_2552	Spis
Spis_Spis21885_1	OG_2552	Spis
Spis_Spis10309_1	OG_2552	Spis
Spis_Spis22626_1	OG_2552	Spis
Spis_XP_022809085_1	OG_2552	Spis
Spis_Spis20275_1	OG_2552	Spis
Mlei_ML0044.g39.i1	OG_2552	Mlei
Mlei_ML0105.g35.i1	OG_2552	Mlei
Mlei_ML1043.g46.i1	OG_2552	Mlei
Mlei_ML0105.g36.i1	OG_2552	Mlei
Mlei_ML1356.g34.i1	OG_2552	Mlei
Mlei_ML3995.g1.i1	OG_2552	Mlei
Mlei_ML4942.g1.i1	OG_2552	Mlei
Tadh_TriadT56098	OG_2554	Tadh
TrH2_TrispH2_010005-RA	OG_2554	TrH2
Hhon_g04163.t1	OG_2554	Hhon
HoiH23_PlH23_009043-RA	OG_2554	HoiH23
Mmus_ENSMUST00000101527	OG_2554	Mmus
Mmus_ENSMUST00000029257	OG_2554	Mmus
Mmus_ENSMUST00000091237	OG_2554	Mmus
Dmel_FBtr0074304	OG_2554	Dmel
Dmel_FBtr0074272	OG_2554	Dmel
Nvec_v1g115237	OG_2554	Nvec
Nvec_v1g115155	OG_2554	Nvec
Hvul_g11400_1	OG_2554	Hvul
Spis_XP_022791578_1	OG_2554	Spis
Mlei_ML1039.g5.i1	OG_2554	Mlei
Tadh_TriadT51555	OG_2556	Tadh
Tadh_TriadT51596	OG_2556	Tadh
Tadh_TriadT52893	OG_2556	Tadh
TrH2_TrispH2_009077-RA	OG_2556	TrH2
TrH2_TrispH2_006388-RA	OG_2556	TrH2
TrH2_TrispH2_004206-RA	OG_2556	TrH2
Hhon_g02066.t1	OG_2556	Hhon
Hhon_g11198.t1	OG_2556	Hhon
Hhon_g03461.t1	OG_2556	Hhon
HoiH23_PlH23_010006-RA	OG_2556	HoiH23
HoiH23_PlH23_009978-RA	OG_2556	HoiH23
HoiH23_PlH23_002883-RA	OG_2556	HoiH23
Dmel_FBtr0087135	OG_2556	Dmel
Dmel_FBtr0074605	OG_2556	Dmel
Dmel_FBtr0080873	OG_2556	Dmel
Dmel_FBtr0084886	OG_2556	Dmel
Dmel_FBtr0072205	OG_2556	Dmel
Dmel_FBtr0085547	OG_2556	Dmel
Dmel_FBtr0333389	OG_2556	Dmel
Nvec_v1g247105	OG_2556	Nvec
Nvec_v1g247253	OG_2556	Nvec
Nvec_v1g245569	OG_2556	Nvec
Nvec_NVE4932	OG_2556	Nvec
Hvul_g2040_1	OG_2556	Hvul
Hvul_g3432_1	OG_2556	Hvul
Spis_XP_022791696_1	OG_2556	Spis
Spis_Spis22379_1	OG_2556	Spis
Spis_Spis265_1	OG_2556	Spis
Spis_Spis10302_1	OG_2556	Spis
Spis_Spis4284_1	OG_2556	Spis
Spis_Spis7120_1	OG_2556	Spis
Spis_XP_022792046_1	OG_2556	Spis
Spis_Spis23508_1	OG_2556	Spis
Mlei_ML0151.g13.i1	OG_2556	Mlei
Mlei_ML3055.g27.i1	OG_2556	Mlei
Tadh_TriadT17540	OG_2559	Tadh
Tadh_TriadT63799	OG_2559	Tadh
Tadh_TriadT51643	OG_2559	Tadh
Tadh_TriadT26844	OG_2559	Tadh
TrH2_TrispH2_008624-RA	OG_2559	TrH2
TrH2_TrispH2_010681-RA	OG_2559	TrH2
TrH2_TrispH2_008152-RA	OG_2559	TrH2
Hhon_g11076.t1	OG_2559	Hhon
Hhon_g10242.t1	OG_2559	Hhon
Hhon_g01985.t1	OG_2559	Hhon
Hhon_g01984.t1	OG_2559	Hhon
HoiH23_PlH23_008450-RA	OG_2559	HoiH23
HoiH23_PlH23_003660-RA	OG_2559	HoiH23
HoiH23_PlH23_006611-RA	OG_2559	HoiH23
Mmus_ENSMUST00000115344	OG_2559	Mmus
Mmus_ENSMUST00000030202	OG_2559	Mmus
Mmus_ENSMUST00000039597	OG_2559	Mmus
Mmus_ENSMUST00000026498	OG_2559	Mmus
Mmus_ENSMUST00000026499	OG_2559	Mmus
Mmus_ENSMUST00000024724	OG_2559	Mmus
Dmel_FBtr0081682	OG_2559	Dmel
Dmel_FBtr0303392	OG_2559	Dmel
Dmel_FBtr0302372	OG_2559	Dmel
Dmel_FBtr0333398	OG_2559	Dmel
Dmel_FBtr0081679	OG_2559	Dmel
Dmel_FBtr0077754	OG_2559	Dmel
Dmel_FBtr0077758	OG_2559	Dmel
Nvec_NVE21615	OG_2559	Nvec
Nvec_v1g118752	OG_2559	Nvec
Nvec_v1g150991	OG_2559	Nvec
Nvec_v1g66338	OG_2559	Nvec
Nvec_v1g6455	OG_2559	Nvec
Nvec_NVE18531	OG_2559	Nvec
Nvec_v1g124935	OG_2559	Nvec
Nvec_v1g57160	OG_2559	Nvec
Nvec_v1g245957	OG_2559	Nvec
Nvec_v1g221063	OG_2559	Nvec
Nvec_v1g214210	OG_2559	Nvec
Nvec_v1g232390	OG_2559	Nvec
Nvec_v1g216221	OG_2559	Nvec
