Tadh_cell_type	Tadh_color	Tadh_leiden_clusters	Hhon_cell_type	Hhon_color	Hhon_leiden_clusters	batch	species	metacell;metacell_mapping_scores	X_umap1	X_umap2
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_80	5.3872404	1.440095
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_63	9.349327	-7.08988
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	4.9642935	3.029371
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_73	8.9398575	-4.8204546
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	9.018352	-5.227607
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	0.5942087	2.0084422
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	2.1713047	0.831855
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	4.9283094	0.8235743
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_57	9.278191	-5.909141
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	4.0784793	1.6015568
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	4.8032084	10.587551
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_106	0.21847826	2.300679
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_79	5.9257336	2.128193
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_58	9.228102	-5.55956
epithelia_gland_like	orange	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	4.0879655	1.5296956
fibre	chartreuse3	31	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_29	12.424874	13.922859
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_55	9.109162	-4.722745
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	0.24589258	2.221016
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_36	13.64876	14.6570635
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.1473727	-2.249485
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_157	5.0860987	10.708471
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_119	5.040483	3.145399
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_59	8.852141	-4.9983087
epithelia_gland_like	orange	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_90	19.806683	5.738698
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	4.734723	9.017056
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_5	-5.4512806	12.960422
peptidergic_beta	dodgerblue3	36	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_167	18.514143	-9.018842
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_121	5.8144097	4.1767564
trans_lipophil_1_gland	gray75	42	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_22	10.979222	-5.1705446
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_30	13.586428	13.828722
trans_epithelia_dorsal_ventral	gray95	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_135	5.513199	5.6036816
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_64	9.539921	-5.51238
peptidergic_mu_like	cyan3	39	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_187	-11.22552	-3.8858497
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-5.3211265	-0.13008171
epithelia_gland_like	orange	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_83	4.4355273	-0.16569711
trans_lipophil_1_gland	gray75	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_22	-5.5405135	12.723377
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.536702	12.737545
epithelia_dorsal	mediumorchid3	24	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_157	5.199235	10.769666
trans_lipophil_1_gland	gray75	42	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_22	11.034396	-5.208562
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_151	-5.329883	-0.19549948
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	3.126616	1.1681386
epithelia_unknown_2	plum3	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_100	4.4119916	2.0066645
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-5.6138716	12.866322
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_61	10.009805	-6.086521
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_96	2.2380233	0.7970915
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	5.431559	5.297537
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-5.796719	12.855456
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-5.322072	-0.17312312
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_92	2.0378408	0.58521026
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	4.1504583	1.6230768
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	5.287834	9.487988
peptidergic_mu	cyan3	32	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_183	4.7060046	-13.783772
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_140	5.7820864	5.586654
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.687852	12.804099
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	2.2998376	0.7986018
epithelia_gland_like	orange	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_79	6.0156565	1.8820044
epithelia_ventral	orchid1	24	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_122	5.5169644	6.284685
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_159	5.4274287	9.17869
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	5.0794253	6.020018
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_79	3.9952695	1.9576873
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_184	8.330453	-11.727132
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_64	9.525159	-7.12974
peptidergic_mu	cyan3	32	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_183	4.644503	-13.723909
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_84	3.2828364	3.0585089
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_64	9.556864	-7.073509
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_106	0.10401153	2.3597832
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_62	9.374037	-6.2521152
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_115	6.0278563	2.649998
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	4.912524	5.0458775
epithelia_unknown_2	plum3	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_100	2.5669806	0.84969515
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_80	5.0888543	1.1404905
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.7003627	12.684245
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	-2.8611584	-10.490733
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_64	9.351777	-6.297542
epithelia_dorsal	mediumorchid3	24	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_158	5.5585117	8.542142
peptidergic_beta	dodgerblue3	44	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_167	18.617142	-9.639409
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-5.3276796	-0.13131511
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	4.520913	2.6674106
epithelia_ventral	orchid1	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_112	4.748156	2.234405
epithelia_unknown_2	plum3	35	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	-9.41831	5.4165
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_121	4.9458413	3.0116396
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_174	11.729891	9.2742405
peptidergic_mu_like	cyan3	39	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_187	-11.220317	-3.8689418
lipophil	khaki2	14	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-5.521484	12.79017
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	4.9260635	3.1096468
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_39	13.555377	14.551353
trans_epithelia_dorsal_ventral	gray95	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_140	4.42799	8.935788
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	4.225757	1.560121
gland_1	darkorange3	34	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_70	9.85352	-4.6619873
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_35	12.683644	14.562531
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	4.177801	3.3072977
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_149	4.821394	9.715717
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_82	4.0244823	1.8601978
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_30	13.570055	13.8050165
peptidergic_theta	royalblue3	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_176	12.85174	9.261287
unknown_2.1	darkolivegreen3	40	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_26	19.84935	10.913791
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-5.7995663	12.809336
fibre	chartreuse3	31	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_29	12.478954	14.270958
peptidergic_progenitors	blueviolet	46	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_164	8.40117	5.5122676
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	4.240793	2.9343421
trans_gland_epithelia	gray45	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_77	9.398903	-6.078003
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	4.2590647	1.5333908
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	4.7926183	3.5113907
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-5.613376	12.587488
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_58	8.842924	-5.292313
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_38	14.031841	14.28884
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	2.12483	0.89463234
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.625144	12.675015
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_140	3.1606076	5.2175274
trans_lipophil_1_epithelia	gray80	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_23	4.7463627	2.670846
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_59	9.001153	-5.0832214
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_174	11.787389	9.300312
peptidergic_alpha	dodgerblue1	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_166	19.86878	5.331679
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	5.1897025	5.478213
gland_1	darkorange3	34	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_51	9.180957	-6.0945063
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_92	1.9766301	0.8068601
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	3.3755877	1.2670182
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_73	8.886175	-5.0696263
peptidergic_omicron	lightskyblue	37	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_189	-13.884918	5.1930027
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_39	14.201841	14.4459095
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_160	5.1000705	10.662562
trans_gland_epithelia	gray45	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_78	2.157939	0.66147536
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_98	2.401704	1.3452797
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	-2.8220139	-10.403134
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_159	5.3201694	9.399327
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_1	-5.9264755	13.164149
peptidergic_zeta	steelblue3	30	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_173	9.173767	22.183475
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.8666945	12.89975
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_151	-5.3172755	-0.065972015
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-5.7539945	12.853544
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	5.5230045	5.441371
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_159	4.802097	9.348521
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_107	0.10812555	2.3131275
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_124	5.2387595	5.0960383
epithelia_ventral	orchid1	15	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_119	4.685689	4.433513
epithelia_ventral	orchid1	19	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_127	3.0857623	3.977407
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_121	4.9315524	2.791337
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_9	-6.032571	12.869578
peptidergic_lambda	cyan2	41	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_181	-7.3424435	-7.125788
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_30	13.389337	13.741388
epithelia_ventral	orchid1	20	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_128	5.887378	2.789146
peptidergic_zeta	steelblue3	30	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_172	9.156246	22.203032
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_8	-5.5175385	12.642895
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	4.240819	1.5316871
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_57	9.932574	-6.174343
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_94	2.0600574	0.9559753
peptidergic_progenitors	blueviolet	44	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_163	18.719109	-10.280404
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_55	9.325303	-5.162295
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_61	9.585095	-6.4907904
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_154	-5.362429	-0.020282328
epithelia_ventral	orchid1	5	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_123	5.4892073	5.407098
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_63	9.2270565	-6.932674
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	8.866529	-5.1089773
peptidergic_beta	dodgerblue3	44	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_167	18.638678	-9.707275
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_36	13.769905	14.271197
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	5.3811097	9.424713
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_88	5.437769	0.7558668
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.6965714	12.796668
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_65	9.803934	-6.8060217
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_118	5.029576	3.185926
lipophil	khaki2	1	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_10	-5.9630446	15.088436
peptidergic_mu_like	cyan3	27	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_184	8.266594	-11.7225
peptidergic_mu_like	cyan3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_184	3.9645538	2.4704175
peptidergic_zeta	steelblue3	30	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_172	9.218	22.276567
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.6391873	12.774973
fibre	chartreuse3	31	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_29	12.68134	13.727707
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.087849	-2.5155692
epithelia_ventral	orchid1	16	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	4.699391	2.1520522
trans_epithelia_dorsal_ventral	gray95	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_136	5.018177	9.395752
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-5.216473	-0.21584404
trans_epithelia_dorsal_ventral	gray95	21	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_140	5.959828	5.2127495
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	4.879974	5.583329
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_59	8.824373	-5.0134363
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_105	0.20354098	2.1378286
trans_epithelia_dorsal_ventral	gray95	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_142	4.774212	11.060291
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	4.3634124	9.516777
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_161	5.19181	9.529684
unknown_2.2	darkolivegreen3	28	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_28	4.1273284	-2.3328736
peptidergic_alpha	dodgerblue1	26	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_165	19.73713	5.6919694
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_7	-5.496544	12.675285
fibre	chartreuse3	0	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_36	13.81205	14.425941
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_2	-5.783304	12.8083105
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_84	3.6977713	1.7846829
epithelia_dorsal	mediumorchid3	8	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_152	-5.338958	-0.06730142
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_145	4.6984034	9.772294
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	-2.837325	-10.382623
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	8.763833	-5.274997
epithelia_unknown_2	plum3	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_98	3.9156568	1.551632
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	5.318448	0.7793381
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_57	9.562136	-6.0419083
epithelia_gland_like	orange	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_84	4.5525527	0.001189094
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_61	9.177661	-6.164427
epithelia_gland_like	orange	7	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_86	4.6961093	1.0093422
epithelia_dorsal	mediumorchid3	9	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_146	4.768314	9.327694
epithelia_ventral	orchid1	29	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_120	4.3907537	-0.24286355
peptidergic_iota	deepskyblue1	22	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_177	-2.7853444	-10.263037
gland_1	darkorange3	2	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_51	8.865388	-6.2378526
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_3	-5.8661747	12.881363
peptidergic_eta	royalblue1	23	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_174	-3.6147935	6.757445
lipophil	khaki2	10	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_4	-5.8481693	12.824619
peptidergic_gamma	skyblue1	35	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_168	-9.4178295	5.4152083
gland_1	darkorange3	3	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_62	9.225584	-6.362777
trans_epithelia_dorsal_ventral	gray95	25	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_141	5.6128654	5.866532
epithelia_dorsal	mediumorchid3	6	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_147	4.829425	10.751857
epithelia_unknown_3	plum3	11	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_104	0.14524741	2.264538
trans_gland_epithelia	gray45	13	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_78	9.443333	-5.037092
gland_1	darkorange3	12	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_60	8.727374	-5.0664835
epithelia_unknown_2	plum3	4	unassigned	unassigned	unassigned	batch1	Tadh	Tadh_98	2.2000928	0.92056036
